,日期,標題,內容,讚數
621,2021/05/23 18:25,陽明,"主力投顧套在9x,所以上週漲得凶 混在散戶群中叫買，喊賣的是黃安歌迷在吳宗憲演唱會放炮噓聲耶",5
622,2021/05/23 18:19,陽明,最近騙船票文很多，小心你的船票。陽明之前進入中型100，現在又進入MSCI，外資還在補貨，下個月又有機會進入台灣50，運價指數還在持續上漲，有什麼理由要賣出持股？個人的看法是...下週三日內爆量強勢站上105.5元，就一路上去不會回頭了，短線6/10先看到130-140，我們拭目以待。,103
623,2021/05/23 18:13,陽明,跌停,9
624,2021/05/23 18:13,陽明,我的籌碼K快到期了，新的籌碼K一年要12888元，我前3年差不多在7500-7800元之間。請問各位大大最近有人買籌碼K嗎？（因為我猜股票漲多，籌碼K應該也要漲多的感覺）,9
625,2021/05/23 18:08,"長榮, 陽明, 萬海",萬海上週大漲近39.7%，校正回歸後，應該不少人要放空了，畢竟與獲利較好的長榮股價已差近30元，若不是長榮太低價，那就是萬海貴了。不過萬海千張大戶持股竟高達90.38%，真的大股東大戶都在看好惜售，只短空當沖。,61
626,2021/05/23 18:01,陽明,歐美民生物資需求增加導致庫存量不足，又因為疫情導致港口船隻塞港......等等因素，使得歐美民生物資庫存銳減，再者因缺船缺櫃導致運量不足，歐美又急於補足庫存，導致搶船搶櫃使得貨櫃運價持續上升，此現象在短期內根本無法解決，讓貨櫃航運三雄每月營收數字亮麗，今年保守預估EPS會有25～30元的實力，我個人持續看好打算緊抱到明年，只要持續關注貨運三雄每月營收數字，再決定要不要下船。不建議買賣盈虧自負喔,10
627,2021/05/23 17:58,陽明,這檔就是無腦多  崩盤多 壓身家多 融資多 一些東西小貓咪不方便說  下禮拜沒漲停 我隨便你們  空軍準備被嘎翻天,29
628,2021/05/23 17:56,陽明,"2609本周籌碼較上周集中，集保總張數3,332,104張，400張大戶62.39%→62.96%，1000張大戶57.68%→58.40%",10
629,2021/05/23 17:55,陽明,建議不用在對海運做技術分析。從上星期就一堆爆料會名人對海運技術分析失敗。包含有人說陽明應在66-80盤整多日。或認為星期五航運應該要開高走低，或開低走低。現在看的是氣勢，技術分析不適用。呵呵。,30
630,2021/05/23 17:54,"長榮, 陽明, 萬海",說真的 完全不覺得因為恐慌而被誤殺的股票現在是漲多欸他只是漲回起漲點而已之前陽明萬海在100還不容易要開始真正起飛疫情的關係大盤恐慌下殺害的海運一起死這次快速的拉回來非常正常啊 這根本不叫做漲 只是回去他原本的位置真正要開始漲是過前高後才是開始漲你看萬海過前高後就是開盤沒多久就鎖了所以那些說漲多的可以下去了 海運根本還沒開始漲好嗎,99
631,2021/05/23 17:50,陽明,所以入魔跟入珠一樣爽……,2
632,2021/05/23 17:48,陽明,小貓貓68回補70做多  下個禮拜會出場  如果多變空會立刻通知 🥰🥰,9
633,2021/05/23 17:45,"友達, 長榮, 陽明, 華航, 群創",校正回歸造句2.0:小明某天因聽信很帥的網友說友達會漲到60 所以去偷媽媽的一千萬元去買友達 買在股價35 沒想到賠了一屁股 過一陣子媽媽發現自己帳戶少一千萬準備要報警 於是小明開始把錢校正回歸 立馬跟地下錢莊借一千萬匯入媽媽戶頭 媽媽才消除疑慮沒有報警 不過跟地下錢莊扯上關係的小明開始過上更悲慘的生活 因為還不出黑道一千萬 所以在路上照三餐被黑道打 甚至被剁手指 被黑道小弟輪姦 想不開的小明最終去興農買了一瓶巴拉刈 走到山上掉著眼淚一瓶把它乾了,13
634,2021/05/23 17:32,"友達, 長榮, 陽明, 群創, 加權指數",完蛋！ 2天合計公佈確診1178例本土案例！禮拜一 崩！ 快逃啊,28
635,2021/05/23 17:28,"友達, 長榮, 陽明, 群創, 彩晶",疫情數據出來了，校正回歸的數量降低。我認為校正回歸已經不是議題了。很多人都說明的很清楚了，再次呼籲大家要用正能量，來把台灣帶得更好更向前。政府必須取得更多疫苗、提升檢驗量能。（準備開始紓困幫助小型餐飲中小企業）企業必須保護員工分流在宅勤務。百姓必須加強自我保護減少出門自己煮飯。勤洗手保持良好的衛生習慣。疫情在台灣的社區顯然已經有一陣子了，我認為數字的高峰還沒到達，但我覺得大家也不要驚慌，重點在疫情後面可不可控。目前穩下來了嗎？當然還沒，開始大量篩檢才10天，高峰也許還有，穩下來了沒，就得看兩週後百姓們自主管理的成效了。昨天有跟大家分享了在航運大家碰到的心理問題，還有面板大家追高後現在應有的心態。我跟你們說，敢空航運的人，真的不多但舉凡ptt跟同學會，酸航運的人特別多。因為他們空手，因為他們從來沒在航運上賺到錢。說真的這種人，空他也不敢。說是要騙船票，跌他也不敢買，等著等著又漲了。我給持有面板的朋友的觀念是：哪怕還會漲，設定好想停利的點，分批賣出，這樣你就能夠越操作越堅定不受空軍影響。你的心智必然強大！面板的情況也是，太多低成本的朋友賺了一筆，空手酸仔眼紅，現在他們恨不得面板的三虎都跌到10塊以下。可能嗎？絕對不可能，只是要製造恐慌罷了。台灣的社會是很溫暖很有愛的，人與人之間都是，可惜對於目前疫情還有股票市場永遠不乏沒有貢獻的酸民。今天早上我在我的頁面讓追蹤者將不要的7-11點數跟全家點數轉贈給我（滿滿的感謝）。7-11我收到了176點，全家我收到了12230點。我想跟你們說，不要認為自己是散戶沒什麼影響力、散戶團結起來，力量就是很大的。航運面板為什麼前陣子跌那麼快？因為散戶很團結，大家團結一起賣，所以就跌得快。航運為什麼再起得快，因為你們賣的很乾淨，正如了大戶外資的意。面板呢？面板是一定會再起的，但我跟你們說，融資散戶還是太多，所以也許還會盤還會殺。但很抱歉，時間會掩蓋不住的，面板三虎一定會再起的。看到我的文章的朋友也希望你們要團結，團結再團結！一個人沒辦法集那麼多7-11點數全家點數，但一群人就可以。航運的夥伴，祝您們繼續大賺錢，祝面板的朋友撐過這一次！加油加油加油💪我為台灣的疫情為大家打氣！團結！❤️❤️❤️,459
636,2021/05/23 16:56,"長榮, 陽明",希望下週站穩90！,15
637,2021/05/23 16:47,陽明,如何在趨勢中選對大牛股？看看目前在大盤裡最強勢的股票是誰就知道了，大家記得抱好抱牢，有拉回都是加碼的時機,4
638,2021/05/23 16:32,"國巨, 華邦電, 陽明, 群創, 潤泰新",這部影片太深得我心了我一再強調   瞭解原理長線看K線圖  短線靠智慧不是學了就直接拿來用而是要思考 WHY ？？？,30
639,2021/05/23 16:23,陽明,明天長榮陽明再漲一個漲停板，就要全部出清了，200元給你們賺，100元附近我收下就可以了,14
640,2021/05/23 16:22,陽明,https://mp.weixin.qq.com/s?__biz=MjM5Nzk0MDA0MQ==&mid=2650019642&idx=1&sn=75a754d6af8fd3cb27f6533d63133729&chksm=bed2e91c89a5600accf879268db2992b8e177a4f6972c66f729dba5816effe642368812f9c99&xtrack=1&scene=90&subscene=93&sessionid=1621757809&clicktime=1621757975&enterid=1621757975&ascene=56&devicetype=android-28&version=280003ab&nettype=WIFI&lang=zh_TW&exportkey=CRMTRDAhCsts%2BlVXWFGYwKE%3D&pass_ticket=TiGEAMjWX741GwUwXVgC9qCfjyYijQ2YwcaJ9AX81iYrZzz2QNnM%2BXHr2nV9y5cN&wx_header=1,12
641,2021/05/23 16:21,"長榮, 陽明, 萬海",日子好快～來到同學會園地快ㄧ年了..🎉🏆🥂(2020/5/27)在這園地裡~體會了另一種悲歡離合～~另一種溫暖~縱然未曾謀面～却像認識了好久好久……就這樣互相讚👍、聊天、說笑、吐槽，關懷、勉勵……還建立ㄧ種奇特的體驗～共同擁有酸名負能🐷⭐亂版面………謝謝🐸🐸＆🐸園………………來到同學會第一個始終如一追蹤的🐸達人…為他的離去我也😭了（相信不少人也ㄧ樣😭)－－－－－－－－－－－－－謝謝賭神進哥🍫~開啓歡樂版🥰🥰🥰認識了好姐妹～快樂寶🍭😘蜜妞妞🌹😘安然眉🍷😘(四寶傻妞未曾謀面，却自然的互相關心好奇妙生成的感情🥰）及好多的開心說笑的葛格……就是你啦…騙讚👍得、山羊🐐梗圖王……人多不及備載感恩按👍的您們💕💕－－－－－－－－－－－－－謝謝九🍑哥～😝讓我有機會認識好多大內高手👏🤝✌哈哈哈哈哈哈哈哈哈哈呵呵呵呵呵呵呵呵呵呵嘿嘿嘿嘿嘿嘿嘿嘿嘿嘿河河河河河河河河河河 賣擱～哈，呵，嘿，河……啦 真怕你ㄍㄟ丟  …… 😂😂－－－－－－－－－－－－－謝謝一念之間～良少😆&璇❤＆版上互相打氣的大家…讓我們一起加油🤜🤛靜心～等待幸福體驗～遇見幸福享受～擁抱幸福終會看見美麗的彩虹🌈🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸－－－－－－－－－－－－－謝謝~溫暖的武大😊自己受傷了還暖心的開版鼓勵陪伴著大家😥也始終默默按👍鼓勵我賞p幣按到成胖指頭😅－－－－－－－－－－－－－謝謝暖心萬大＆🦅大＆可久大……常分享好文共賞💕💕💕💕💕－－－－－－－－－－－－－謝謝認識～舞c大~辛苦叮嚀巡菜園🥬照顧菜苗👏＆祈願🙏漁村的漁美人🧜‍♀️早日康復💪💪💪－－－－－－－－－－－－－疫情嚴重～就轉念順勢而行~當作功課修身養性繼續往自己目標夢想加油前進…努力讓自己更加美好💪💪✌️一、感恩賦予豐富精彩的.....你(妳)們👫二、感恩熱情關愛不離不棄的…你(妳)們👫三、感恩在這疫情嚴峻時刻認識你(妳)們👫……~有你(妳)們真好.......💕💕💕讓我們ㄧ起加油…陪伴…關心祝福你(妳)我們大家都要好好的平安健康…..😘😘😘💖大家加油🌈台灣加油🇹🇼ps!原來打算5/27發文…………因為【……】所以【……】自由想像😆😅💕,40
642,2021/05/23 16:18,陽明,https://mp.weixin.qq.com/s?__biz=MjM5Nzk0MDA0MQ==&mid=2650019642&idx=3&sn=0dbb4055c2d841bebbef9f3abe144503&chksm=bed2e91c89a5600a5d90c6b93a3a11e44f0d2d3ce1df4833d8d89891a4724e0a8e5b6d53413f&xtrack=1&scene=90&subscene=93&sessionid=1621757406&clicktime=1621757422&enterid=1621757422&ascene=56&devicetype=android-28&version=280003ab&nettype=WIFI&lang=zh_TW&exportkey=CfpvADJua6EeWQ00UAfDUNk%3D&pass_ticket=TiGEAMjWX741GwUwXVgC9qCfjyYijQ2YwcaJ9AX81iYrZzz2QNnM%2BXHr2nV9y5cN&wx_header=1,13
643,2021/05/23 16:17,陽明,加油，解套真好,14
644,2021/05/23 16:14,"長榮, 陽明",陽明、長榮目前靜觀其變。忍耐，在疫情獲得控制之前等待好的買點，脫離疫情影響後，可能就追不到了。,24
645,2021/05/23 16:11,"陽明, 台耀, 美時, 泰博, 瑞基","台耀、瑞基 題材吸金雖然本土疫情持續擴散，台股上周仍順利終止周K線連兩黑，全周反彈474點，收在16,302點，啟發投顧分析師楊基政指出，本周疫情與美股科技股是兩大觀察重點，同時，隨著大盤月、季線即將出現死亡交叉，整理時間恐將拉長；本周投資組合前兩大為台耀（4746）、瑞基（4171），再選入美時（1795）、泰博（4736）與元大台灣50反1（00632R）。台股自4月29日觸及17,709點歷史高點後，進入整理走勢，就均線架構而言，月、季線將於5月下旬在16,500點附近向下交叉，以領先指標櫃買指數月、季線雖率先出現死亡交叉後，也順利在180點附近止跌借鏡，預期台股近期將呈盤整偏弱走勢，部分跌深股將進行跌深反彈。整體而言，大盤自17日15,159點以來，主要視為跌深反彈行情，月線與季線才是台股多空決戰點，該位置需要時間消化才有機會攻克，因此，只要大盤收盤尚未站回月、季線前，投資人宜保留看待行情，可降低持股比重、多保留資金。了解更多詳情請↓看推薦個股：陽明（2609）、台耀（4746）、瑞基（4171）、美時（1795）、泰博（4736） 對於當下局面該如果操作？該如何找切入點？該如何上車？ https://urlzs.com/biaWW 需要建議的點即可連結我會提供大家一個好的買入點和賣出點。也會分享一些飆股給大家。大家一起抱團取暖展望後市，美股科技股指標費半指數及那斯達克指數能否站回月線亦是關注焦點，預期牽動台股電子族群後續走向。領先突破4月29日高點的族群，可進行短波操作，其中檢測三雄瑞基、寶齡富錦、亞諾法均有V型反轉態勢，可多加留意。另外航運股長榮、陽明短線當沖盛行，逢前波高點可減碼持股，萬海券資比高，籌碼相對具有優勢，至於宅經濟概念股可望因疫情受惠，宅配通、嘉里大榮逆勢走強；生技族群也可望吸引資金進駐",118
646,2021/05/23 16:10,"台聚, 大亞, 長榮, 陽明",「資訊」可以被操控，但「事實」沒辦法被操控。對於資訊的解讀，大家都有自己的看法。目前看法不變， 5月17號每日新增人數的高點，應該就是這波下殺的低點。而「事實」呢？就是在四月底五月初，國人大肆旅遊、群聚？很多人都忘了COVID-19這個病毒的傳染力超強，不能掉以輕心。本波疫情控制下來之後，在疫苗還沒有普及之前，在國人還沒有群體免疫之前，政府應該不會像之前一樣那麼快的就解禁。在此同時，希望大家在這段期間盡快找出新的工作模式，新的上課模式，新的經濟模式。整個世界因為疫情嚴重，生活模式跟經濟模式都在進化，台灣有點落後了，但為時未晚。本波受疫情上升而虧損的同學們，大家加油了！每日感染人數控制下來之後，政府跟人民,53
647,2021/05/23 16:09,陽明,主力套在88-92，大盤好會撐幾天慢慢出，大盤不好過95立馬反轉,4
648,2021/05/23 16:08,陽明,唵嘛呢叭咪吽太上老君急急如律令天祐台灣擊退唱衰台灣的人看好了！世界！台灣只示範一次週一漲停鎖死,29
649,2021/05/23 16:07,陽明,我找到新工作改行當水手這幾天69進場到禮拜5獲利22塊,4
650,2021/05/23 16:01,"長榮, 陽明, 萬海",有沒有乖乖宅在家研究呢？,33
651,2021/05/23 15:49,"長榮, 陽明",https://min.news/economy/7aee4ec8cd8ea57cbc318194eb1531bd.html 不知道看多或看空只是轉貼看到的新聞各位大大對此有何看法？,18
652,2021/05/23 15:46,"長榮, 陽明, 加權指數","2603站上了5,10,20日均線，老王不只三分鍾，節目中說是三陽開泰了！要挑戰前高100元.日kd正低檔交叉向上，一面看多，有得漲了.只要帶量日的前低75元守住，就可以往上看了.同理，2609的陽明也是一樣.這裡講的話就是可以做為自己選股的要件.就是要三陽開太與日kd低檔交叉向上，如果把投信也買超的加進來，就可以避開了投顧或是主力的炒作股.小型股，如日量少於1000張的，最好不要買.",38
653,2021/05/23 15:44,"長榮, 陽明, 萬海",［開啟航道］大家假日好🚣🚣🚣🚣防疫待在家，無聊畫圖打發時間，依據目前三雄走勢圖來說，萬海已經突破前高，開啟了所謂的邪惡第五波，長榮陽明站上均線，等待突破前高，開啟邪惡第五波，基於比較效應，萬海應當會等待長榮陽明，目前所有趨勢只會更好，由其是六月運價大幅調漲，列入0050等利多，只要疫情沒有重大消息，相信下週全面開啟邪惡第五波。你一定想問什麼是邪惡第五波，因為第五波沒有人知道會漲到哪裡，可能每天漲停，漲到你受不了又去追高，看到一直漲就想去放空，這樣非常容易被軋，這就是為何叫邪惡第五波邪惡。如何判斷邪惡第五波的下車點呢？只要你是從低點買上來，建議看十日均線，如果你買在高點，建議看五日均線，重要的是風險管理，記得戰勝貪婪，才會成為第五波贏家。以上純粹分享祝大家操作順利⭐⭐追蹤公道伯航向第五波⭐⭐,114
654,2021/05/23 15:30,陽明,"分享股票的app , 為什麼一定要扯到政治？好好看怎賺錢才是真的！一堆政治廢話是在刷存在嗎？",19
655,2021/05/23 15:29,陽明,萬海漲4根休息一下，明天起輪到陽長表現。,20
656,2021/05/23 15:26,"中鴻, 長榮, 嘉里大榮, 陽明",疫情升溫，台股週一挫勒等？留意居家疫情概念股2608嘉里大榮週一表現，可能強勢漲停板！本土＋校正回歸今增700多例？陳時中：是321國內今日新增32例本土個案，另有400例本土個案矯正回歸到先前的案例。今日有媒體報導指新增700多例本土個案。對此，中央流行疫情指揮中心說不是正確報導，數字應要傳達出代表的意義，單獨一天沒矯正的數字是錯誤訊息。2608嘉里大榮、2603長榮、2609陽明、2014中鴻、3481群創,12
657,2021/05/23 15:23,"長榮, 陽明, 萬海","Dear allI was banned again...the 5th or 6th times.It now looks like a weekly  or biweekly event to me. Does anyone who follow my posts can come out withany reasons or suggestion why I was banned again?Is that  because1, I am posting in English that someone is angry with it.2, based on my more than 30 years professional experience,    many times I can precisely post what is going on in the market.3, many times I can precisely expect what will happen to the market     in the next 1-2 days.4, or it is a Cmoney system error. ???I will be sorry to those who follow my post from time to timein the event that I am banned again or forever.thanks..",106
658,2021/05/23 15:17,"長榮, 陽明",https://www.facebook.com/128269288214/posts/10158381579848215/這不是景氣循環股嗎？～,3
659,2021/05/23 15:16,陽明,"根據時中老師的指導,天阿,偶是不是發現大秘密了絕對不是指今天公布的數字是時中老師無言的抗議而是增加率越低股價就越高！！看來週一回歸今天的,只要不大於9.97%,也就是能低於28人,做多就穩了嗎？",6
660,2021/05/23 15:11,"聯電, 台積電, 長榮, 陽明, 萬海",航運離50內剩下幾天，電子股的資金會跑來航運..有實績比吹牛的實在，股民不笨，電視名嘴一堆變鴨嘴...抱緊最後上船機會...加油航海王👍,36
661,2021/05/23 15:04,陽明,人都是盲從的，看人搶物資就去搶，看人砍股票就跟著砍沒有自己的原則，沒判斷力的小白，註定是股市輸家。,9
662,2021/05/23 15:00,陽明,"反正漲多了就會跌,跌多了就會漲,區間操作就對了,下周主流換電子反彈了,",7
663,2021/05/23 14:59,陽明,今天確診人數比昨天少了，空軍不能拿出人數變多來恐慌了，我想説的是不管每天確診人數變多還是少，做好自身防疫足以，疫情不管嚴不嚴重，船還是要開的..…本人長線看多，短期震盪不理....,18
664,2021/05/23 14:58,"長榮, 陽明, 萬海",期待明天海運三兄弟再度亮燈👍海哥創新高表態，前途無壓，穩穩噴！這週再來個40-50%，加油💪,20
665,2021/05/23 14:53,"長榮, 陽明, 萬海, 慧洋, 加權指數",針對同學們發問海運的看法熊貓這邊給予各位我的看法～星期五的航運都非常強勢，觀看盤後籌碼許多隔日沖券商，高機率會開高走低但是要注意的是，目前台股的市場焦點資金就在這裡，成本夠低，我的建議是找者均線依照策略抱著就好，畢竟沒有其他族群比現在的海運更好我覺得很重要的一點是：什麼股票買點對都可以賺，差別在好不好賺而已而股票市場現在的海運對我來說：就是現在最好賺的族群了以上非買賣建議學習更多按讚追蹤熊貓唷～,73
666,2021/05/23 14:53,"長榮, 陽明, 萬海, 四維航",明天開高應該會 嘎ㄧ些融券回補的  持續看多,33
667,2021/05/23 14:51,陽明,今天看了一堆人在吵700例400例校正回歸什麼的？台灣人的習性你們還搞不懂嗎？恐慌都是短暫的！來一個利空跑的比誰還快然後馬上習慣了就認錯買回。這一週每天都新增突破數字然而股市也還不是一直漲，拿疫情數字來炒股票其實滿沒依據的，從歷史來看哪次不是短空長多？不然還可以上萬七？總而言之一直講疫情數字的多半從萬二每天都在喊高點到了台股要崩了 世界要毀了那群人 別跟他起舞，專注自己的策略與目標別被那些人影響，更何況你我不就是「賺那種人的錢嗎」沒他們就沒錢賺了,7
668,2021/05/23 14:50,"中鋼, 台積電, 長榮, 陽明, 加權指數",有減少一點很好！不過一樣不能鬆懈!台灣人加油💪盡快將這次疫情壓下來！#辛苦第一線的醫護人員#天佑台灣,26
669,2021/05/23 14:43,陽明,陽明下週挑戰前高～,16
670,2021/05/23 14:40,陽明,上週殺融資，下週殺融券？,21
671,2021/05/23 14:33,"長榮, 陽明, 萬海",貨櫃航運股是當沖投資客的最愛但若過度槓桿 風險極大航運最大的當沖客一定是外資當然也幾乎是全民沖航運使然若沒天賦異稟 沒有獨特的心法僅能淺酌 適可而止沒有自砍手腳的決心首級必被敵人所取心法：疾如風，徐如林，侵掠如火，不動如山用一段神童的演出來詮釋最適合不過 外敏捷 內淡定https://youtu.be/OVb2xbnIhc8亦可上照片的社群 看看人家是如何一將成名與萬骨是如何枯此版主大名鼎鼎,101
672,2021/05/24 01:53,長榮,https://www.facebook.com/groups/1942646435960513/permalink/3600249263533547/,3
673,2021/05/24 00:16,長榮,指揮中心已經明顯地告訴全國股民，多，多，就是做多，航運股只要看防疫指揮中心就好。指揮中心說疫情慢慢減緩了，就安心買安心放，天價還很遠。不信?下星期就驗證了，我不收任何費用，只需要大家拍拍手鼓掌，股漲就開心了。,35
674,2021/05/23 22:52,長榮,https://www.chinatimes.com/amp/newspapers/20200117000467-260206再一個利多,15
675,2021/05/23 22:18,長榮,加油,17
676,2021/05/23 22:05,長榮,市場唯一不受疫情影響的飆股！缺水缺電也跟航運無關！船照樣在海上航行在滿滿財富！,29
677,2021/05/23 22:00,長榮,快了,35
678,2021/05/23 21:53,長榮,疫情數字越來越多人，大家明天怎麼看呢？有人準備賣船票了嗎？還是緊緊抱著不放？？？,4
679,2021/05/23 21:46,長榮,講重點航運三雄短線要怎麼操作？跟著投信走放長線？無腦買就對了,10
680,2021/05/23 21:39,長榮,拜託明天隔日沖倒一下我還想再加碼一點,8
681,2021/05/23 21:26,長榮,相信自己，抱緊處理！加油💪,21
682,2021/05/23 21:14,長榮,怎麼一堆老師眼裡只有電子股！難後唱雖其他股呢？是不是因為你不敢買，狠狠的看他漲上去，你不爽，哈哈哈哈,37
683,2021/05/23 21:06,長榮,"媒體刻意下這種標題讓有心人炒作,真不應該1.船本來就不是長榮的,被拍賣跟長榮一點關係也沒有2.如果真的被拍賣,長榮是承租方,一定優先購買3.船上貨物本身就有保險如果在這種缺船的時候長榮直接買到一艘不用等的船是利空還是利多？",45
684,2021/05/23 20:52,長榮,每漲一根漲停，追一張，我的玩法~,35
685,2021/05/23 20:52,長榮,你們覺得這週漲📈上去的機會大嗎？,24
686,2021/05/23 20:51,長榮,長榮真是多空相殺的好地方,17
687,2021/05/23 20:40,長榮,"利空耶,各位大大快逃啊我等著接刀",14
688,2021/05/23 20:35,長榮,其實很明顯看得出來 航運都是邊拉邊賣了 融資2萬張下禮拜 不知道要殺到多少了😢,13
689,2021/05/23 20:31,長榮,明天試試校正回歸的威力！,14
690,2021/05/23 20:18,長榮,奧恩歐噢噢噢噢噢噢,7
691,2021/05/23 20:14,長榮,其實，政府開放現股當沖是為預防違約交割，當沖降稅是為提振成交量兼擴大稅收，這一開始都是美意，但演變至今航運三雄成交值占大盤3成，台股變成線上博奕大賭場,17
692,2021/05/23 20:06,長榮,https://www.youtube.com/watch?v=UjUgg8t-U4A,17
693,2021/05/23 19:56,長榮,https://youtu.be/svjmdjYljuE,19
694,2021/05/23 19:53,"中鴻, 長榮",長榮、陽明、中鴻股價自5月17日低點反彈4天提供大逃命機會也提供了券空的最佳時機，陽明這一波高點105.5元跌至低66.6元跌幅36%，但融資減幅僅13%，現在融資餘額16萬5833張又逼近5月10日最高峰17萬6140張，「法人、大戶抱團博奕」籌碼已經鬆動，你不賣也會被別人賣下來，就是多殺多，現在就是要賣，第3季再回朝了！,19
695,2021/05/23 19:49,"中鋼, 鴻海, 台積電, 長榮, 加權指數",大盤不穩，大家多看少動，有反彈減碼，待下跌多一點再慢慢買回，疫情對股價影響很大，很多人會說，大不了回歸基本面，但大家有注意到疫情對股價未來基本面的影響嗎?為什麼去年和今年第一季很多公司營收這麼好?因為去年其他國家疫情嚴重，只有台灣疫情控制最好，所以很多國際訂單都到台灣，現台灣開始爆發，疫苗又不來，各大廠都相繼有確診，雖然都有控制下來，但難保下次再發生，也一定有辦法再控制下來，如果影響到生產線，那韓國在旁邊虎視眈眈，訂單很容易被搶去，股價都是預估未來的獲利，如果未來的營收不好，那股價會好嗎?疫苗是解決這個亂象唯一的解藥，疫苗快進來，大盤才會一直往上，疫苗快進來的時候，就是抄底的時候到了,35
696,2021/05/23 19:48,長榮,"黃翔110/4/26~110/5/21處分長榮4,400,000股，獲利約1536萬元2021/05/23 08:28公開資訊觀測站重大訊息公告(25x5)皇黃翔公告處分有價證券1.證券名稱:長榮海運股份有限公司2.交易日期:110/4/26~110/5/213.交易數量、每單位價格及交易總金額:交易數量：4,400,000股每股平均價格：新台幣85.98元交易總金額：新台幣378,303仟元4.處分利益（或損失）（取得有價證券者不適用）:處分利益15,359仟元5.與交易標的公司之關係:無6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股比例及權利受限情形（如質押情形）:數量：1,913,000股金額：167,284千元持股比例：0.0366%",62
697,2021/05/23 19:42,長榮,如果明天三雄跳空收黑相信整個大盤沒有幾檔會好看到哪裡去😉海運的走勢就是優於大盤！大盤收黑 海運鎖漲停當然也不意外👍,48
698,2021/05/23 19:21,長榮,"馬士基本益比18.64，中遠航本益比6.1,用6倍算，長榮1年賺30，期待股價180。",52
699,2021/05/23 19:05,"長榮, 富邦金, 開發金, 加權指數",明天會漲嗎,35
700,2021/05/23 19:01,長榮,明天刺激了一定是「豬頭變色」早上08:50集合操股韭菜們給我開最大,13
701,2021/05/23 18:51,"中鋼, 中鴻, 友達, 長榮",想說下午跑完疫情新聞看看其他節目結果這一台所有的分析師直接都說鋼鐵航運面板不能買理由是人多的地方不要去航運只到明年第一季鋼鐵因為中國打壓已經沒未來我也是黑人問號面板有產品轉型航運有實體經濟鋼鐵與疫情後全世界建造計劃有關怎麼這這一台老師們好像覺得都是明年初這些都會直接消失大家覺得怎麼樣呢...？#長榮#陽明#中鴻#中鋼#友達,65
702,2021/05/23 18:48,長榮,缺水長榮無法航行，缺電長榮無法導航，缺疫苗病毒會火燒連環船。所以航運股會全面跌停。反而電子股不需用水用電，無塵室沒病毒，一定會全面漲停。大家說對不對呀？,29
703,2021/05/23 18:47,長榮,五月份空軍行事曆,6
704,2021/05/23 18:36,"中鋼, 鴻海, 台積電, 長榮, 加權指數","大家晚安 *不要往人多的地方跑* ，不只是股市投資要如此，當前在台灣生活更應如此！ *只有自律，方可避險* ，以律為師該是目前投資和日常生活須奉行的圭臬，霖相信同學們必是 *有為者亦若是* ，自然會化大環境之危機為轉機5/12一早霖發的文有 *順帶再次交代一下牛年夏季行情展望*其中分享台灣加權指數的壓力支撐點數可參考3/26 16305點及2/5 15802點， *第二季15410點以下* 猶可見，但最慘也 *不可能見到13032點* ，另5/13一早發文也說反彈可先看到季線和月線交叉時約在16452-16571點 然後 *再下探年線萬四*上述點數可能對於部分同學過於簡化 但有持續追蹤霖的發言紀錄應可理解第二季的可能變化上週五收盤的加權指數16302點剛剛好在3/26收盤16305點之下盤中最高點16431點離原先估計的反彈下限只差21點*是否反彈結束?*若 _以空間來看是似已經不用期待_但 _以時間來推論_ 短期間內或許仍可晃在上述的參考點數(15802-16305點)之間以下僅再拿加權指數和目前的所有上市類股指數，跟2/17(牛年開紅盤日）的開盤指數比較，位置是在上還是在下，在上者列在相對強勢者，在下者列在相對弱勢者。*相對強勢者* ： _市不電、不金電_ 、化學、生技、水泥、食品、塑膠、紡織、電器、生化、玻璃、造紙、鋼鐵、橡膠、營建、運輸、觀光、金融、百貨、其他、油電、電腦、光電、網通、電通、資訊*相對弱勢者* ： _加權指數、市不金_ 、電機、汽車、 _電子、半導體_ 、電零、其電國際股市及主要商品也跟同一時點(牛年開紅盤日)的開盤指數比較，位置在上列者在相對強勢者，在下者列在相對弱勢者。*相對強勢者* ： _黃金、WTI西德州原油、布蘭特原油、美元兌新台幣_ 、美元兌日圓、歐元兌美元、道瓊指數、S &P 500、韓國綜合、美債10年期殖利率、德國指數(DAX)、英國指數(FTH)、法國指數(CAC)、河內指數、新加坡(STR)、泰國SET、 _橡膠、大豆、玉米、咖啡、小麥、稻米、銅、白銀、鈀金_*相對弱勢者* ： _比特幣、美元指數、納斯達克、費城半導體、日經、上證指數、深證成指、滬深300、A50指數、恆生指數_ 、印度Nifty指數、吉隆坡、雅加達、 _棉花、可可、白金、美元兌人民幣_以上整理  僅供參考每自作是意  以何引看倌得入無上道  速成就金身#免責聲明, 發文都是純屬分享市場觀察心得, 不具任何投資買賣建議, 交易請自行判斷且自負盈虧...",48
705,2021/05/23 18:32,長榮,誰？誰？誰？天天在馬後炮。,1
706,2021/05/23 18:09,長榮,受不了，建議大家看到有“邏輯謬誤”的發文，講話不負責任又是事後發文的，模糊不表態事後諸葛，怎麼說都可都贏的。盡量不要理這種文章了，我浪費了精神時間跟他反證，最後竟然刪文了，我傻眼貓咪,36
