,日期,標題,內容,讚數
1322,2021/5/15 09:30,"半導體研發大突破, 中鋼, 台積電, 廣達, 中華電, 聯發科",由產學大聯盟計畫團隊臺大電機系暨光電所吳志毅教授、臺大光電所畢業的周昂昇博士與MIT畢業的沈品均博士共同合作研究，研發成果獲得刊登於《Nature》期刊。台大攜手台積電、美國麻省理工學院（MIT）研究，共同投入的超3奈米前瞻半導體技術研發，在新穎材料分項部分，與麻省理工學...,1
1323,2021/5/15 10:00,中鋼,鐵礦砂是主要原料之一但是中鋼不是賣鐵礦砂的在歷史上我沒看過原物料因政策暴跌導致加工品沒有需求的事件好多人分享似是而非的言論看了真的覺得好笑好多看衰的言論都是杜撰硬掰的至少一年內仍不會發生鋼鐵需求減少這種事所以抱著的人只需要適時獲利了結就好而存股的 就做你該做的事就好了,21
1324,2021/5/15 09:36,中鋼,"作者kao00917 ()看板Stock標題[請益] 違約交割怎麼辦時間Sat May 15 09:36:37 2021我沒當沖陽明長榮中鋼我是當沖T崩K 那天T崩K很強 漲到53那時跌500點V上去我很興奮,買了幾張後來大盤殺了500點,又買了幾張,後來大盤殺到800,又信邪又買了幾張這時T崩K就不行了翻綠,我不信邪阿,想說跌600點都可以漲4%,好強阿,等等大盤拉殺去應該就漲停了,在買幾張,後來大盤殺到1300在買幾張,後來拉上去最終跌600多點T崩K也沒翻紅,就這樣沖 被T崩K騙了30萬多-------------------------------------------------",2
1325,2021/5/15 09:43,"中鋼, 鴻海",2021/05/14中鋼股權分散表,11
1326,2021/5/15 09:30,中鋼,中鋼偏空幾點:消息面:1.大陸針對鐵礦廠商祭出價格管制，原物料價格暫時受控。2.中鋼6月熱軋鋼價不如預期高。技術面:很多人分享了，不在贅述。過去中鋼是存股約莫22~25。當然今天獲利大增，如果可以買到更低賣高的價差，可以再等等。我預估30左右在觀測大盤回穩及KD轉正分批進場買入。,11
1327,2021/5/15 09:28,"中石化, 中鋼, 陽明, 開發金, 群創",各位同學早安及假日愉快！！原“““今日我們來談一談””是要寫““公司治理評鑑與股價””可能最近眼睛一直盯手機，所以眼睛都很痠......上上星期證交所有公佈治理評鑒出爐的名單，我這就不贅述了！我們的軟ㄟ也有在裡面....相關的資料原本想便宜行事從網路抓文章來PO .，不過太不誠意了！所以今天就讓我放假一天...明晚有時間再PO提點事項疫情期間同學沒事就待在家不要往外跑，撥個1~2小時去看看小弟從以前~現在所PO的文，相信一定會對各位有幫助的！！！最後祝假日愉快 ！！,59
1328,2021/5/15 09:24,"中鋼, 中鴻, 台積電",我在三天前就說美國分析師說鋼鐵股要大幅度的回檔，我說中鴻會有極大的回檔。我說只要是美國德州，和整個鐵鏽帶的鋼廠現在都啟用了，供給大增。我同時還貼出來大陸 熱嘎鋼捲，鋼筋的期貨已經大幅由高檔下滑。下滑兩天後中共就出手打鋼價，期貨立刻崩盤，下星期一還會下跌。中鴻，中鋼的鋼價很快就會降價，中鴻的股價恐怕不是三隻停板可以結束。會不會殺回原點? 答案是絕對會，因為美國分析師說得清楚，美國即使基建，美國也足夠自己供應。但是中鴻會立刻殺回原點? 當然不會，止少一年內不會。不過殺到20元，很可能今年就看到，建議逢反彈一定要出，不要把一個景氣循環的股票當作台積電，不然到時你會受極大的傷害。,32
1329,2021/5/15 09:03,中鋼,中鋼於週五已變空頭1.趨勢頭頭低底底低2.五日均線死亡交叉十日均線，月均線等待禮拜一扣抵三線下彎3.回補左方跳空缺口4.kd指標背離,11
1330,2021/5/15 08:58,中鋼,鋼鐵股這次拉高 不知道多少小咖 套在裡面,7
1331,2021/5/15 08:45,"中鋼, 加權指數",國際 股市 打底完成 反轉向上 台股短線 有支撐 國內疫情會淡化 不必掛心 週一 準備 反轉向上,28
1332,2021/5/15 08:39,"中鋼, 中鴻, 大成鋼",反正鐵礦砂漲也是利多，代表盤價會調漲，跌也是利多，代表成本下滑，這麼好的鋼鐵股，不買嗎？歐印啊！中鋼中鴻東鋼大成鋼自組鋼鐵ETF了（勿認真，週末喇個滴賽，我很久沒碰了）,38
1333,2021/5/15 08:37,"中鋼, 玉晶光",短短幾個月不管是鋼價、銅價、塑化原料、水泥都已經漲翻天，中鋼以前在高檔水準一天賺一億，近來一天賺二億，超越過往，而下游廠商來不及或不能對客戶漲價也只能自行吸收，或者是不接單逼客戶接受漲價，製造成本上升而ASP不漲就造成毛利率下滑，這種狀況不是短期性的事情，會持續一陣子,6
1334,2021/5/15 08:14,中鋼,買中鋼.就是穩.我不會比董座厲害.我信董座,11
1335,2021/5/15 07:56,"中鋼, 中鴻, 燁輝, 新光鋼","【時報記者沈培華台北報導】中鋼(2002)今日開出6月內銷單月盤，平均調幅達8%，且為連續第12個月漲價。中鋼認為高鋼價漸成為疫後新常態，且在國際經濟加速成長，各國政府更加重視氣候變遷的影響。中國大陸也宣布一系列政策以限縮鋼鐵碳排放量，進一步加劇全球鋼鐵供需失衡吃緊的窘境。短期來看，大陸五一長假結束後帶動一波強勁拉貨潮，煉鋼原物料成本高漲，鐵礦砂創229美元新高，全球鋼價屢創歷史新高；世界各地鋼價漲勢持續延燒，鋼鐵市場呈現欲小不易之格局。受惠鋼價續漲，中鋼第二季業績可望比第一季持續成長，中鋼對下半年看法仍偏正向，今年上游的中鋼獲利比去年大幅成長可期，下游的鋼廠也隨著鋼價調漲，需求增強，今年全數的鋼廠都可獲利，不少鋼廠營運創逾十年新高，甚至挑戰歷年新高，前波的鋼鐵股大漲實為「有基之彈」。中鋼第一季營運創合併報表以來新高，營收978.22億元，每股稅後純益0.58元。隨著鋼品需求持續暢旺且價格續漲，中鋼本季營運表現可再優於上季。鋼廠第一季同步受惠市場熱絡及漲價，以新光鋼(2031)每股淨利2元表現最佳。另外，中鋼集團中鴻(2014)第一季賺進17億元，每股盈餘1.18元，一季即賺贏去年全年。位居產業下游的鍍鋅鋼大廠燁輝(2023)第一季在兩岸鋼市需求強勁，加上受惠鋼價調漲，本業獲利大增，第一季淨利11.04億元，每股盈餘0.58元。盛餘(2029)第一季EPS為0.86元，也明顯優於去年同期的小虧。展望今年，隨著鋼市全年看旺，業績均將比去年大幅成長。隨著大陸寶鋼、台塑河靜鋼盤價均大幅開高，中鋼今日開出6月內銷單月盤，平均調幅為8%，連續第12個月漲價。其中，熱軋鋼板漲2,300元，漲幅仍相對亞洲鋼價少。中鋼公司指出，全球經濟復甦引發全球鋼鐵需求大增，在供應吃緊及煤、鐵原物料、運輸、環保議題等各項成本飆漲帶動下，國際鋼價續創歷史新高，高鋼價漸成為疫後新常態。全球主要經濟體2021年第一季經濟成長力道強勁，美國GDP高達6.4%，中國大陸創下18.3%的驚人增幅；行政院主計總處發布台灣今(110)年第一季經濟成長估值為8.16%，創下十年來新高，並上修全年GDP成長率至5.1%，外銷訂單連10個月出現正成長。在國際經濟加速成長及景氣強勁復甦下，各國政府更加重視工業發展對氣候變遷的影響。中國大陸為追求「碳達峰」、「碳中和」及環保限產目標，宣布一系列政策以限縮鋼鐵碳排放量，自5月1日起取消146項鋼品出口退稅，並將生鐵等產品進口關稅降至0%及6月1日起執行「新版鋼鐵行業產能置換實施辦法」以淘汰高耗能設備並化解過剩產能，河北省今年將關閉20座高爐及20座轉爐以期達成減碳目標，進一步加劇全球鋼鐵供需失衡吃緊的窘境。大陸五一長假結束後帶動一波強勁拉貨潮，上海流通行情推升每公噸6,700人民幣(約1,037美元)；東南亞突破站穩1,000美元；歐洲地區追漲至1,250美元；美國逼近1,700美元，且歐、美鋼廠接單交期已排到第四季，追貨力道強勁。此外，亞洲一級鋼廠如大陸寶武鋼及越南河靜相繼開出高盤，其中河靜熱軋6~7月交期價調漲120美元，世界各地鋼價漲勢持續延燒，鋼鐵市場呈現欲小不易之格局。手中持股的抱緊咯，回測後就是主升段到來了",20
1336,2021/5/15 07:39,中鋼,如果你先現在買 它就會跌下來 如果你現在賣 它馬上就會漲起來 這是看大家討論的結語(有說跟沒說一樣),10
1337,2021/5/15 06:55,中鋼,全球開始基礎建設暴增，鋼材需求開始逐步加溫，偏偏因為炭平衡大陸供給變少，所以供需失衡鋼鐵開始漲價。鋼鐵供給小幅增加，鐵礦砂需求自然不可能飆漲，需要回檔。這時候鋼鐵廠的成本往下，報價往上，到底是不是造成獲利增加，大家自己可以判斷！全球基礎建設還沒真正開始進入主升段，你看連美國預算都還沒通過。現在就急著說鬼故事，也太早了吧！,78
1338,2021/5/15 06:33,中鋼,今天該止跌了吧?,5
1339,2021/5/15 06:12,中鋼,鐵礦砂暴跌,8
1340,2021/5/15 05:57,中鋼,到現在還有人搬出基本面出來安慰自己  主力愛你們 這樣好出貨,6
1341,2021/5/15 05:06,"中鋼, 鴻海, 陽明, 群創, 加權指數",個人特殊技術分析，僅供參考四月底五月初的時候，即有觀測到大盤的走勢已有短線轉空的情勢，（過去發表文章，皆有圖有真相）個股皆有強弱，所以分別轉弱的時機也不同電子先下，其次鋼鐵，最後才是航運目前整體盤勢看起來正式由多轉空方，（跌到15827僅是漲多修正力道而已）沒跟上上一波的沒關係，現在開始也“可能”開始波段向下操作，很多人還以為只有股票上漲才賺錢吧，你以為是恐慌非理性的賣壓？其實對高手而言，依然是“理性”的操作，（買股與買劵只是方向的問題）著名歷史老師呂捷曾說過：歷史是明鏡，鑑往知來，透過對過去已發生的事情，來提醒自己是誰，所以有必要股票過去歷史，了解人性，才能戰勝股海，下面就來看看上一次的股災，奉勸沒技術的別亂接刀啊，2008.5.29 也是發生的由多方轉空方的情勢，那時候全球發生重大的金融海嘯，從高點的8684跌到2009.2.2觀察到4259，如果台灣疫情大爆發，什麼事情也說不定股災沒有固定時間與跌幅，實話是：股災是難得賺錢的好時機，賭身家的時候往往是在股災結束後噴出，（下面圖片有真相，不然這次怎麼會噴）有興趣的能看到這裡算各位有緣，追蹤起來有機會發大財，不過我也有可能先中疫而躺平，誰來把我技術學起來啊？按讚的，有機會避開，後面發大財，破千人按讚抽一人免費技術提供好了！按噓的，上一波已躺在地上！,55
1342,2021/5/14 20:00,"國家隊進場資金轉進哪類股, 中鋼, 大成鋼, 友達, 敦泰, 宏觀",國家隊進場資金轉進哪類股？ | Anue鉅亨- 台股新聞  鉅亨網大跌就是投資良機  Yahoo奇摩股市台股落底「搶反彈」時機快到了？股民熱議這些族群機會大  UDN 聯合新聞網520倒數台股如疫動的心  工商時報台股終場漲勢收斂 收15827.09點  Yahoo奇摩新...,8
1343,2021/5/14 20:00,"國家隊進場資金轉進哪類股, 中鋼, 大成鋼, 友達, 敦泰, 宏觀",國家隊進場資金轉進哪類股？ | Anue鉅亨- 台股新聞  鉅亨網大跌就是投資良機  Yahoo奇摩股市台股落底「搶反彈」時機快到了？股民熱議這些族群機會大  UDN 聯合新聞網520倒數台股如疫動的心  工商時報台股終場漲勢收斂 收15827.09點  Yahoo奇摩新...,4
1344,2021/5/14 20:00,"國家隊進場資金轉進哪類股, 中鋼, 大成鋼, 友達, 敦泰, 宏觀",國家隊進場資金轉進哪類股？ | Anue鉅亨- 台股新聞  鉅亨網大跌就是投資良機  Yahoo奇摩股市台股落底「搶反彈」時機快到了？股民熱議這些族群機會大  UDN 聯合新聞網520倒數台股如疫動的心  工商時報台股終場漲勢收斂 收15827.09點  Yahoo奇摩新...,3
1345,2021/5/14 20:00,"國家隊進場資金轉進哪類股, 中鋼, 大成鋼, 友達, 敦泰, 宏觀",國家隊進場資金轉進哪類股？ | Anue鉅亨- 台股新聞  鉅亨網大跌就是投資良機  Yahoo奇摩股市台股落底「搶反彈」時機快到了？股民熱議這些族群機會大  UDN 聯合新聞網520倒數台股如疫動的心  工商時報台股終場漲勢收斂 收15827.09點  Yahoo奇摩新...,4
1346,2021/5/14 20:00,"國家隊進場資金轉進哪類股, 中鋼, 大成鋼, 友達, 敦泰, 宏觀",國家隊進場資金轉進哪類股？ | Anue鉅亨- 台股新聞  鉅亨網大跌就是投資良機  Yahoo奇摩股市小心！兩大理由外資續賣  工商時報台股落底「搶反彈」時機快到了？股民熱議這些族群機會大  UDN 聯合新聞網台股終場漲勢收斂 收15827.09點  Yahoo奇摩新聞...,3
1347,2021/5/14 20:00,"國家隊進場資金轉進哪類股, 中鋼, 大成鋼, 友達, 敦泰, 宏觀",國家隊進場資金轉進哪類股？ | Anue鉅亨- 台股新聞  鉅亨網大跌就是投資良機  Yahoo奇摩股市小心！兩大理由外資續賣  工商時報台股落底「搶反彈」時機快到了？股民熱議這些族群機會大  UDN 聯合新聞網台股終場漲勢收斂 收15827.09點  Yahoo奇摩新聞...,1
1348,2021/5/14 20:00,"國家隊進場資金轉進哪類股, 中鋼, 大成鋼, 友達, 敦泰, 宏觀",國家隊進場資金轉進哪類股？ | Anue鉅亨- 台股新聞  鉅亨網大跌就是投資良機  Yahoo奇摩股市小心！兩大理由外資續賣  工商時報台股落底「搶反彈」時機快到了？股民熱議這些族群機會大  UDN 聯合新聞網台股終場漲勢收斂 收15827.09點  Yahoo奇摩新聞...,2
1349,2021/5/14 20:00,"國家隊進場資金轉進哪類股, 中鋼, 大成鋼, 友達, 敦泰, 宏觀",國家隊進場資金轉進哪類股？ | Anue鉅亨- 台股新聞  鉅亨網大跌就是投資良機  Yahoo奇摩股市小心！兩大理由外資續賣  工商時報台股落底「搶反彈」時機快到了？股民熱議這些族群機會大  UDN 聯合新聞網台股終場漲勢收斂 收15827.09點  Yahoo奇摩新聞...,1
1350,2021/5/14 20:00,"國家隊進場資金轉進哪類股, 中鋼, 大成鋼, 友達, 敦泰, 宏觀",國家隊進場資金轉進哪類股？ | Anue鉅亨- 台股新聞  鉅亨網大跌就是投資良機  Yahoo奇摩股市小心！兩大理由外資續賣  工商時報台股落底「搶反彈」時機快到了？股民熱議這些族群機會大  UDN 聯合新聞網台股終場漲勢收斂 收15827.09點  Yahoo奇摩新聞...,2
1351,2021/5/15 01:31,"中鋼, 中鋼",針對中國大陸鐵礦砂連日來大幅跌價，中鋼表示，應僅是短期反應，在國際經濟加速成長及景氣強勁復甦下，全球各地鋼品拉貨潮正一波...,4
1352,2021/5/15 01:31,"中鋼, 中鋼",針對中國大陸鐵礦砂連日來大幅跌價，中鋼表示，應僅是短期反應，在國際經濟加速成長及景氣強勁復甦下，全球各地鋼品拉貨潮正一波...,1
1353,2021/5/15 23:47,彩晶,下周疫情大爆炸，既然知道跌下去會有人搶反彈炒底，那各位禮拜一想怎麼操作呢，請教大家,13
1354,2021/5/15 20:28,彩晶,在我看來  篩檢量越大  確診者就越多  這是很正常的道理   沒必要過度恐慌  只要按照政府的安排  一步一步來   以台灣的醫療能力   還是可以安然度過,23
1355,2021/5/15 17:26,"燁輝, 聯電, 聯合再生, 彩晶, 驊訊",買 買 買,24
1356,2021/5/15 14:03,"長榮, 彩晶, 加權指數",彩晶買在26.3，後續追平21.5，股海遇溝持續降，請問有望在扳回嗎？疫情嚴峻大家保重，一起加油💪目前看到航海王開始回航，不知道後續是否還會繼續巡航呢？有大大能給一點點分享跟意見呢？,8
1357,2021/5/15 13:58,彩晶,快🍑,8
1358,2021/5/15 13:20,彩晶,n年以前住過10樓套房，這次再上演大逃殺就要準備入住了,6
1359,2021/5/15 13:19,"再生, 華邦電, 錸德, 聯合再生, 彩晶",大家週末愉快財源廣進發大財被小兒子吵起來老婆說台北三級了也不知道要說什麼大家自己注意衛生健康原本要去北部的行程全都取消了遇到了也不是我們能改變的只能祝福地球萬物共渡難關小弟沒什麼好說的看到這樣子實在也不知道要說什麼如果下個禮拜開盤有五五坡的機運如果你是真的把錢全壓在股市的記得如果讓你有獲利記得掌握七成金是關鍵說再多也沒用別只剩下三成才來後悔這是我誠心的告誡祝福各位順其自然是入門股海不二法則股市無神唯有俠心善天不欺人惡終有報祝天下蒼生終得善果笑看股海,92
1360,2021/5/15 13:07,彩晶,股價下修至3元疫情嚴重多多保重，連公園都不能睡了只能睡下水道了可憐啊！,3
1361,2021/5/15 12:59,彩晶,拜託現在小白怎麼那麼多po個各股文章就要標籤一堆其他家的各股請問是很缺讚嗎？好雜好亂,14
1362,2021/5/15 11:52,"友達, 群創, 彩晶",面板我禮拜一的做法是慢慢往下少量的買，因為等大家對疫情的人數新增麻木後隨時可能會拉回，別忘了去年面板的基本面可沒現在那麼好，20元你能跌多深啦？買著等明年的利息都賺。,16
1363,2021/5/15 11:43,彩晶,完了，不玩了，明年再見，各位，保重!,10
1364,2021/5/15 11:42,"友達, 群創, 彩晶",科技防疫概念股，加油~,10
1365,2021/5/15 11:31,彩晶,本土加180彩晶禮拜一解封電梯向？,12
1366,2021/5/15 11:26,"友達, 彩晶",天佑台灣禮拜一一波恐慌性賣壓資金應該會全部移往生技股跟防疫股空手越講越無力空手！空手！空手！空手就對了！,11
1367,2021/5/15 11:10,彩晶,單日肺炎確診180例...各位大大有什麼看法？,4
1368,2021/5/15 10:51,"友達, 群創, 彩晶, 凌巨",當沖客，我佩服你的勇氣與膽量，不怕就繼續吧！,8
1369,2021/5/15 10:31,"友達, 群創, 彩晶","請問有沒有人知道？群創昨天外資賣超57,552張借券賣出扣掉還券4,386張後還增加28,641張但外資持股卻反而大幅增加1.74%共168,821張之前也有個這現象當時好像是因為ECB可轉換公司債的關係那這次也是嗎？還是另外有什麼原因？求解",11
1370,2021/5/15 10:26,"友達, 長榮, 彩晶",前面的文章水雞就有說，不管如何，寧可停利，也不要止損。推薦敏成跟博錸，敏成從買入56、60漲到81博錸從買入35漲到41疫情也還沒結束，架上周五不留股票，因素多變。也是準備了一下，保護機制星期五早上就設定停利鈴聲敏成設定低於70賣，跌太快，鈴聲一響我就發現不對，才開盤不到15分，已經跌到69，立刻改65，後面系統賣66.7成交。博錸設定37賣，也是跌很快，看到已經36.7左右，設定35也失敗，後來為了止損，直接設定33，也順利賣掉。總體有賺，也有賠，這些都是經驗。然後買進友達23長榮77友達彩晶我覺得差不多了，我自己有補。長榮是我個人失算。寫在這邊警惕自己。我之後會逐步分享我個人投資選股經驗。股市達人很多，不用追著我這個無名的水雞。也不要拿一些專業的東西來挑骨頭。水雞喜歡的是大家分享自己的經驗。不是炫耀賺多少錢。失敗的事情大家看了會警惕。你們愛水雞嗎？水雞吃不到美國的螢火蟲，不知道有沒有人幫忙。聽說昨天友達ADR噴射。,24
1371,2021/5/15 10:01,"友達, 群創, 彩晶",假日吃個早午餐，看見夥計們、熟客們都在，就蠻安心的。老字號早餐店，不會是網美會來的地方。頂多就是偶爾幾個來蹭熱度的假掰文青，踩點打卡罷了。熟客，長期支持（蹭吃蹭喝）。網美，蜻蜓點水（秀自己）。每個人有自己的生活方式......我呢，其實是來發文取暖的～～～～～,7
1372,2021/5/15 09:58,"中化生, 陽明, 彩晶, 高端疫苗, 台康生技",台股三部曲一部曲拉傳產殺電子二部曲殺傳產電子抗跌三部曲傳產電子資金大挪移豬羊變色主流易位大跌就是投資良機去年以來，台股強勢進行末升段的大行情，從去年3月的低點8523點，大漲1倍到今年4/29歷史天價17709點，連續六個月的月K線收紅，主因就是台灣控制了疫情，現在疫情擴散，主管機關難辭其咎。5/11新北&宜蘭，5/12基隆等地也出現不明感染源，一天16例本土確診，一周內出現三起，已符合疫情警戒第三級條件。衛福部長陳時中不斷強調「台灣已經進入到一個嚴峻的階段」，台股5/11盤中大跌775點，5/12盤中大跌1417點，正如上期週刊的警語「萬七~萬八台股失控了？」當沖助漲助跌，台股賭場翻盤了！因為太多股市小白加入，加上去年到今年，外資大量賣超合計九千億，籌碼被破壞了。「社區感染」讓投資大衆如驚弓之鳥造成急跌，但是台股有很好的基本面統計。四月營收3.28兆，雖然比三月少了2.17%，但是仍然年增21.8%，今年前四個月總營收12.6兆，年增24.5%，本期更調整50檔個股eps供讀者參考。台灣的合法證券投顧過去有連續五年高達200家以上，如今只剩下85家，但是大量的網紅達人，也在各種社群媒體熱烈討論股票瘋狂較勁，帶動個股起伏當沖，助漲助跌，政府又將延長當沖降稅五年，其實十個人玩當沖，九個人賠，券商受益最大。投資台股應該要掌握景氣及業績數字，做波段的規劃，5月台股狂跌2544點。許多好股票又很便宜了，統計前四個月營收超過三成以上的公司高達657家，這些都比平均成長幅度更大。🈶瞭解新聞才能更好的選出强势股陽明、彩晶這些種種條例中，该如何找切入點?面對其中的强势股該如何跟車？住在套房又該如何？想要知曉實力可以點按:⏬ https://bit.ly/3eC8WJn需要建議點⬆️⬆️⬆️我速結我會提供大家一個很好的買入點還有股市行情的解析，特别是最新的資訊會分享大家相互學智分享，一起挣錢不說太多能跟上的就上車吧1411期強力推出的主題：「疫苗來了，股票變了」，當時特別推薦高端疫苗，股價才80多元，現在疫情嚴重，防疫概念股升溫，蔡總統的手臂留給國產疫苗，高端創歷史天價330元。每次股市拉回，其實都在醞釀下一波的潛力股，大跌又有好的財報，就是投資好機會。,14
1373,2021/5/15 09:30,彩晶,半年線有機會嗎？,9
1374,2021/5/15 09:17,"鴻海, 台積電, 友達, 群創, 彩晶","大家早安，大家好， 美國股市清晨收盤行情 台股ADR＋四大指數＋台股夜盤美國聯準會強調，經濟重啟造成的物價壓力只是暫時性的主張，似乎平撫了投資人對美國通膨急升的恐懼，使連續3天重挫的美國股市週四止跌回升，帶動翌日亞股、歐股反彈；美股也延續漲勢，週五道瓊開盤後漲逾200點，收盤大漲360點＋1.06％，油價大漲2.65％。 美國四大指數  全面收紅道瓊工業指數＋360點，或 1.06％SP＆500 指數＋61點，或 1.49%NSDAQ  綜合指數＋304點，或2.32%費城半導體指數＋87，或 3.02% 台股ADR 收紅 台積電＋3.41% 聯電＋0.59% 友達＋1.77% 鴻海＋3.58% 日月光＋5.50% 南茂－0.03% 台股夜盤＋179點，希望週一有好的表現，小心操作， 祝休假愉快～ 台灣股市因為台灣本土疫情升溫，台股周線跌1,457點。 今日本土案例增加29例， 這週的疫情非常嚴峻 ，所以造成投資人信心不足投信恐慌， 本週下跌1457點的主要原因。 外資等3大法人周五合計賣超台股148.04億元。外資賣136億，投信法人逢低卡位動作加大連8買，買超24.64億元，自營商仍逢高調節，單日賣超36.12億元。",102
1375,2021/5/15 09:12,彩晶,恭喜出關🎊🎊🎊,35
1376,2021/5/15 08:33,彩晶,Q1eps 1塊，比有的鋼鐵、紡織還便宜，怎麼不能投資，加碼,18
1377,2021/5/15 08:23,彩晶,面板產業已非惜日的慘業，如今不光是役情帶來的宅經濟所造成的面板需求，現在擧凡我們的身活用電子產品幾乎都需要面板，還有醫療設備器才，車用內所有內容（導航，倒車顯影，音響，儀表版.....）電視，廣告看板.....不勝枚舉，到處都有使用到面板，所以面板已成現代的生活必需品了，除非有人新建廠房增加大量的生産線，使供給大幅增加，否則以現有的産能永遠供不應求，現有的廠商將會繼續吃香喝辣，股價也會水漲船高，手中持有者抱著就對了，到時會讓你數錢數到手抽筋,16
1378,2021/5/15 08:06,"友達, 群創, 彩晶, 加權指數",下禮拜一電子股開高走高，準備噴發，空軍小心，沒在天天過年的！,55
1379,2021/5/15 07:03,"群創, 彩晶",彩晶的大戶似乎比較看好公司，持股減幅比群創少,27
1380,2021/5/15 06:36,彩晶,大戶：原來大家都在等我拉 嘿嘿嘿,8
1381,2021/5/15 06:15,"友達, 群創, 彩晶",同學們敖早，台灣疫情延燒多所大學改採遠距教學，很多大企業採取在家上班視訊會議。希望大家多多支持政府相關政策，讓傷害降到最低。我們每一個人都能遵守紀律，勤洗手戴口罩少接觸人群。非常時期有非常作為，面板商機無限大電動車是下一個藍海。全世界疫情再次蔓延，筆電、PC、TV、醫療面板奇貨可居。我看到的與大家不太一樣，相信面板產業今年會持續缺貨漲價。漲多拉回修正也即將結束，下星期一彩晶出關將是另一個上漲開端。以上言論僅供參考，買賣股票自負盈虧。千萬不要融資買賣與當日沖或隔日沖，無本生意利潤高風險大。我們無法隨時盯盤，更不是高手抗壓性不足。以免受傷造成財富莫大損失，網路有人教導當沖交易。看看就好，不要輕易嘗試。良心建議，有多少本事做多少事。,"1,226"
1382,2021/5/15 04:48,"台玻, 中鴻, 台航, 四維航, 彩晶",大家早安，大家好， 美國股市清晨收盤行情 台股ADR＋四大指數＋台股夜盤 美國四大指數  全面收紅道瓊工業指數＋360點，或 1.06％SP＆500 指數＋61點，或 1.49%NSDAQ  綜合指數＋304點，或2.32%費城半導體指數＋87，或 3.02% 台股ADR 收紅 台積電＋3.41% 聯電＋0.59% 友達＋1.77% 鴻海＋3.58% 日月光＋5.50% 南茂－0.03% 台股夜盤＋182，希望週一有好的表現，小心操作， 祝休假愉快～,71
1383,2021/5/14 23:55,"長榮, 陽明, 長榮航, 彩晶, 加權指數",有人會說疫情會導致停工、開始逐漸擴散什麼的我要說沒錯，有人這樣也是事實也是對的但我依舊看好的原因是股市往往都提早反應未來，今、明兩天挑戰站回五日線！當第一時間不停損到現在還在想要不要認賠殺出嘛？ 我覺得這是一個不理智的作法目前詳細的作法如我上篇文所說，可以再追蹤我,27
1384,2021/5/14 23:43,彩晶,想發財結果被套呵呵...100元拿去買便當吃啦,4
1385,2021/5/14 23:39,"友達, 群創, 彩晶",http://insightdr.win168.com.tw/sharesite/news/a5627c70-9d72-4040-bac5-3c1c49181969 面板三兄弟Q1成績已過關，Q2還剩下一半，最近疫情導致大家人心惶惶，建議有「閒錢」者可逢低陸續加碼，不要融資，不要借錢，疫情過後會有好結果，股票投資是錢滾錢，若手上沒錢就別進來了，好好累積資產，投資自己才最實在想當航海王就得禁的起大風大浪，否則漂到岸邊真的是剛好而已，現在局勢都跟著疫情捉摸不定，但如果你買的是好股票就不用擔心，防疫期間，非必要不要出門，出門口罩戴好戴滿，勤洗手，雙手消毒，身體照顧好，才有力氣數鈔票,42
1386,2021/5/14 23:12,彩晶,各位注意解封大戶的拉抬,12
1387,2021/5/14 23:10,彩晶,大部分飆股，解鎖後開紅盤機率很高。看多請鼓掌👏。,48
1388,2021/5/14 22:53,"友達, 群創, 彩晶",八大官股連續買超融資融券增加 多空交戰 彩晶也準備出關下週應該開始會有一波行情靜靜觀看 今天撿了兩隻放著400億大型聯貸案 如果沒有本事 銀行也不會借貸 且由台灣銀行 第一銀行官股行為主辦行,40
1389,2021/5/14 22:05,"友達, 群創, 彩晶",人生在世要學會孤獨一個人，不用在意別人一舉一動，只要自己知道自己在做什麼，公司有賺錢相當股價會給他好價錢，不需要市場上情緒影響到自己做的決定！今年底答案出來～相信公司才會賺大錢，不要跑走有跑來這樣子成不了大氣～,41
1390,2021/5/14 21:45,"再生, 華邦電, 錸德, 聯合再生, 彩晶",大家晚上好財源廣進發大財剛剛回到家有人問是否該停損停利我只教心態在我的炒作沒有停損原因只有幾個同學知道這個為什麼不能說了絕對是不好先把心態調整好了練習不貪心能完全不看盤時還能一直獲利那你就會知道原因以前我出貨會貼出貨多少獲利多少現在我只貼獲利趴數我每次貼圖都有一個規律但是如果我說了你還是用眼睛在看那是枉費我指導這是昨天的補貨上次的出貨點在前面紀錄自己尋找出貨的點為什麼我沒看還能補回如何以少打多不再你的張數是在你的規律跟紀律記得心態非常重要順期自然是入門股海不二法則股市無神唯有俠心善天不欺人惡終有報祝天下蒼生終得善果笑看股海,123
