,日期,標題,內容,讚數
522,2021/05/18 23:15,台積電,$570.00 就已經不錯了。,2
523,2021/05/18 22:13,台積電,520沖起來😳假日出門玩,3
524,2021/05/18 23:06,高端疫苗,昨天有下車的嗎？,4
525,2021/05/18 19:37,高端疫苗,最快五月底公布結果,21
526,2021/05/18 14:08,高端疫苗,快來看這篇精闢的股票分析文章，很有內容！https://fourm.page.link/wqdv 原來是這樣📉甜甜價，有錢的可以買了,99
527,2021/05/18 08:47,"恆大, 台玻, 鈊象, 保瑞, 高端疫苗",來 早安 5/18 愛德恩盤前素懶 一.今日大盤可能方向美國漲 ADR(含盤後): TSM -2.3% / UMC -4.5% / ASE -3.3% / AUO -8.5%日本+1.3% 韓國+0.8%今天盤前看疫情相關 季線有守 外資投信同買超及動能爆量股操作就是依照自己的劇本執行而已 我每天都沒在擔心[[[[[所有多單股票都是你有賺爽賣就賣 或跌破五日線/十日線賣]]]]]二.持有或觀察中股票  法人籌碼追蹤  非買賣建議  有空看看就好 代碼商品成交投信買賣外資買賣1325恆大--0891802台玻---5997129393293鈊象--205356472保瑞--011136547高端疫苗--0-253三.新聞大方向 讓你找動能 有動再說 沒動就不上(-)美股三大指數受科技股拖累下跌 通膨疑慮令投資人不安(+)聚陽前4月每股稅前盈餘4.74元 下半年啟動加班生產(-)和碩染疫 iPhone鏈拉警報(+)台股融資餘額 大減162億(+)矽力、祥碩、富采 外資喊買(+)穩懋5G PA出貨 Q3放量(+)光學股兩樣情…大立光止穩、玉晶光跌停(+)疫情爆發+需求不明　半導體供需危機升高( = )技嘉中國行銷失誤事件　董事長葉培城扛責止血(+)NB板廠金像電、瀚宇博 訂單旺(+)華夏：PVC市場需求強勁(+)中鋼4月獲利61.69億元再創高 前4月每股稅前賺1.22元(+~= )毛寶自結4月獲利300萬元，每股稅後0.07元四.其他(+) 券商調高國泰金2882雅妮1102目標價早上工作一小時的精華都給你了 請各位幫我按讚分享出去阿!!!愛德恩感謝你 穩一個 ~~~~~~~~ Cheers.,"1,182"
528,2021/05/18 21:38,聯電,希望聯電下一個月可以進入三位數,8
529,2021/05/18 20:52,鴻海,鴻海成交量81997張當沖量31397張佔38％當沖總損益＋2.979萬，平均＋948元/張！代表大約漲一塊就跑了！管你長線短線操作！當沖哥的決定是分秒必爭，量大輸贏不是開玩笑的大！我們一般平民百姓，能夠玩得給你歐印就是這麼多而已，有100塊就玩100塊的活，輸了也就100塊，死不了人，去借1000塊來玩，晚上就會睡得不安穩了！買鴻海可以讓你多年來吃睡得下，安穩配息，偶爾會給你驚喜的禮物！,39
530,2021/05/18 19:25,鴻海,明天鴻海肯定還是大漲，鴻海集團（2317）合資和全球第四大車廠Stellantis這對鴻海真的很大的助力，疫情過後全世界最火紅的產業肯定是電動車(搭配自動駕駛)，百元以下的鴻海真的很難再見到，一有機會買進放著以後真的會發大財，鴻海電動車產業深耕已久，產品計劃及技術都很到位，就等著市場大爆發開花結果股價一路長紅了。,44
531,2021/05/18 21:21,"中鋼, 中鴻, 官田鋼",明天繼續漲起來今天證明了鋼鐵的熱潮還沒有結束不是跌深反彈只是很單純回到本身應該有的股價市場就是缺貨公司就是有賺錢所以繼續破前高吧,30
532,2021/05/18 22:04,台康生技,明天會gg嗎？,3
533,2021/05/18 22:04,台康生技,希望台灣平安！以站在僑民的角度看待台灣疫情。1，政府有規畫有作爲。（請站在世界的角度看各國家政府作爲...）2，人民高度的防疫觀念與願意配合政府的政策遵守。（請看歐美人民的自我意識...）現在是揪出染疫人的高峰期，一定會慢慢下降，兩星期後就漸恢復正常。這次疫情爆發，股市大跌，為何外資先賣後敢大買，看好台灣啊！ 散戶真的被騙沒信心大舉拋售。看看歐美，疫情嚴重期間，股市有下跌嗎？更何況台灣經濟基本面這麼好。請大家別慌，理性買賣，一起守護台灣！,18
534,2021/05/18 21:05,台康生技,葡萄班越演越烈⋯⋯只能say完了！💔💔💔😔,23
535,2021/05/18 20:46,"國光生, 台康生技",https://tw.appledaily.com/local/20210518/YDFC7VI5RVGTPB47YPUP3C5QHY/嗯⋯⋯難怪今天開始全國停止開庭到5/28,27
536,2021/05/18 20:41,台康生技,要講國產疫苗了https://youtu.be/AwsPDX6CTyc,40
537,2021/05/18 20:13,台康生技,很佩服在台康高端不斷留著破新高的就前輩們，即便台康高端地震，或是外面航運鋼鐵爆噴，銅大噴，你們依然不為所動，看到你們之前的文章，我慢慢懂了為什麼你們能這麼淡定，也許就是像這兩間公司一樣，淡定的研發拯救國人的疫苗，淡定的解盲，淡定的量產，淡定的被世界所知道，其中的修正，都可以陣不出來你們的票，真的佩服（🧎‍♀️🧎‍♀️,44
538,2021/05/18 19:38,台康生技,坐穩了，明天要噴啦明天先上190短期500長期1000然後再回100載大家上車上攻3000啦！！,46
539,2021/05/18 19:02,台康生技,進處置了五分鐘一盤到6／1,65
540,2021/05/18 22:05,華邦電,聽說自刪文達人在這裡~~~心生仰慕，過來瞻仰了~~~,4
541,2021/05/18 23:01,美德醫療,明日開高記得先跑 不然往下就...,2
542,2021/05/18 21:09,合一,"借券賣出又大增，莫非近期一路來都是高盛賣出 481還券   38餘額6,444張",33
543,2021/05/18 19:30,華航,今天的漲停好沒有踏實感跟疫情現況完全不同世界無法說服自己跟上這波行情因此暫時保持空手有跟我一樣會怕怕的同學嗎?還是有能說服我這波沒問題啦XD,22
544,2021/05/18 18:41,"聯合再生, 茂迪, 元晶",台電…臉被打腫了！終於承認供電不足！逢低布局……這麼大的利多題材！快…別問了！北上列車出發了！,44
545,2021/05/18 20:41,"亞諾法, 國光生, 寶齡富錦",亞諾法第一階段超車國光生，已達標，第二階段是超車寶齡富錦。股友們，大家眼睛睜亮，見證事實。快到了。,26
546,2021/05/18 16:44,"云辰, 國光生",電子漲，他走低，電子跌，他狂漲耐人尋味🤣,13
547,2021/05/18 16:59,大成鋼,這幾天就一句話，敢買就贏,17
548,2021/05/18 20:25,撼訊,今天終於挺住了看了好幾天的綠色👀都變健康了今天特別在意撼哥的新聞年產量說會有42萬片話說記者也太看輕撼哥了看看前幾年財報即使是沒有礦老板的時候外銷也有70幾萬片，有礦工時80幾萬片缺料如果缺到一整年只有42萬片這個4月的營收還有7億屌打過去幾年的2億這個毛利是不是太猛而Follow 最近的外電AMDㄧ直說GPU產量會提升依照之前的產能來估，60萬片已經很低了再看看以太幣礦工收入ㄧ天7700萬美元這有多少人在挖的平均值ㄧ人有多少卡？礦老闆看到這會不會想要更多卡？這種驅勢下，顯卡銷量根本不擔心而漲價會不會更高如果真的只有42萬片那漲定了，真的太少了但如果是又漲價又不只42萬片又要擴廠我只能說撼哥值得期待吧,52
549,2021/05/18 20:17,撼訊,剛剛有人反應時間不對因為公司官網日期（年）打錯了馬上更正！-因為一些原因以及疫情關係沒辦法幫大家去股東會了所以附上兩張前10大股東資料第二張是最新的大家參考一下吧,28
550,2021/05/18 20:52,南帝,自己看看吧！良心發文！看得懂的人就知道怎麼操作，看不懂我也沒辦法，針對此股我只有發這次文，真希望我是錯的，酸民或小白可以繼續凹下去,12
551,2021/05/18 21:25,"長榮, 陽明, 加權指數",明天大漲收到打收到,44
552,2021/05/18 22:01,加權指數,昨天大跌的時候，一堆罵東罵西兼罵罵政府的。今天大漲怎麼沒有出來說些什麼？人勒？,17
553,2021/05/18 18:01,"中壽, 開發金, 加權指數",能夠不要臉低價收購中壽成功的企業，即使不甘心我也是認了，那時候也開始佈局買開發金了開發大金控讓我體會 到什麼叫企業版的  #人不要臉天下無敵#目前900張開發金,59
554,2021/05/18 16:24,"加權指數, 高端疫苗, 台康生技",這次如果不是疫情吃緊，高端，台康早就在等回檔了。從月線看高端到月底下月初也許還有高點（視疫情），但台康要再創新高應該很難，小資要見好就收，錢留給看好者去賺，想買等回檔再考慮，股票多的很，只怕你沒錢。看對沒絕對  僅供參考,41
555,2021/05/18 21:58,高端疫苗,大盤報復性的彈升，實屬正常，量價配合得宜，還會再漲！,18
556,2021/05/18 21:36,高端疫苗,請問高端二期解盲，也會停牌嗎？,17
557,2021/05/18 19:34,高端疫苗,莫名奇妙，漲停怎麼不見你們這些酸酸，我們要出要抱干你們屁事，去旁邊玩沙啦😠,62
558,2021/05/18 19:41,鴻海,沒上季線前鴻海還是空頭,5
559,2021/05/18 21:39,美德醫療,決戰紫禁之巔😎葉孤臣決戰西門吹雪🤟,11
560,2021/05/18 20:49,"康那香, 美德醫療",圖片顯示康臭臭多一根十字標，基本上顯示了多跟空五五對開；通常是要翻轉趨勢轉空，低接在39左右的可以考慮留到520之後再評估是否出場、至於買在42以上的建議直接掛現價出場會比較保險美德的線基本上看不出來，兩條陰影在那，又變成了處置整個就是尷尬，但按照過往處置以後都是100%成長，就由大家自己去評估520大選行情會怎樣沒人知道同時疫情也是個人看不出來3xx跟244的差別了若是抱有希望的可以長期持有，千萬不要拿來存這是超級不對的觀念，這種量大股拿來存是要拿來當骨灰罈嗎？,7
561,2021/05/18 20:43,美德醫療,明天進處置，不用慌！非常好！（況且疫情一直尚未改善）確診人數連續四天破百例！！這時候美德抱緊就對了啦～～美德販售的防護衣和酒精噴霧，護鏡口罩將大量供應醫護人員需求不要在白痴說美德只有口罩！美德有的多的是！不懂請上網查大家說是不是？？一起至少上看50吧！！加油😄還沒上車的趕快了,31
562,2021/05/18 20:30,美德醫療,明天跌停收到打收到!,5
563,2021/05/18 23:34,"長榮, 陽明, 萬海",不管有沒有疫情，45元過高，展開主升段，漲到100元時也已經無力了，船太重了。所以要跌，只是來個疫情，跌過頭了。但是你不犯賤做當沖被違約交割，有甚麼好怕的。如果你不是做融資，又有甚麼好怕的，既然做了融資就要知道，使用融資的法則，不能漲就要殺。破五日線你不殺? 這要怨誰?等殺到第四隻停板，是有人戳瞎你的眼嗎? 沒告訴你第一季賺7元。即使殺跌停，是沒人告訴你，運價一路大漲? 網路上也查得道阿? 這裡有任何人說運價是下跌的嗎?沒阿! 那你要殺在最低點，能怨誰? 四隻停板的乖離有多大? 機率有多低? 還是第一季賺7元的股票，這就是弱智小白多的結果，不然這甜甜價還很難出現。現在告訴你會過高，因為你沒賣在高點，又沒買在低點，就失去理智，無法客觀看待這個產業?你繼續虧，我繼續賺，等股價到179元時，別太痛苦，該告訴你的都告訴你了，你繼續懷疑阿!,34
564,2021/05/18 20:48,"長榮, 陽明",融資又暴增這些人真的是學不乖,27
565,2021/05/18 20:38,"毛寶, 友達, 長榮, 陽明, 加權指數",毛寶雖然明天被處置但要怕什麼？ 一樣放到66再賣現在疫情又缺水 做乾洗手 就是趨勢！別忘了現在是看時事買股票,16
566,2021/05/18 19:44,"長榮, 裕民, 陽明, 華航, 萬海",盤後分析今日長榮、陽明一開盤就呈現上漲的氣勢帶動長榮航、華航、萬海，裕民紛紛上攻海運挾帶航空，航空跟著海運，船隨機走，機伴船邊相輔相成之下，終於拉出了一根號稱漲停的K棒這種走勢我稱為好事多磨如果想了解更多需要開戶後才有辦法解鎖觀看我的電話是04-7260307身為一位證券商高級業務員相信我的分析能幫助到大家以上長榮(2603),23
567,2021/05/18 19:17,長榮,"菜到不行的韭菜擔心的事終於發生, 就是停損後就漲停, 忍耐吃了三根後, 昨天 65 出, 嗚嗚嗚... 看好長榮基本面才上船的, 均價 83.5, 到上週一漲停 93.5 沒賣, 想不到居然被洗很慘, 這下船開走了.",25
568,2021/05/18 18:46,"中興電, 長榮, 富邦金, 瑞儀, 僑威",5/18個股紀錄以往月底月初進，財報月中底出的波段這次不免也被套了從昨天的-11%今天-5%中興電 均52.2持續補低原本持股8張，認損2張（56.1）轉倉，僑威續留看好中長線不變僑威 均45.6以往EPS Q1都是最低的今年有1.33也擁有3.15的股利支撐目前均價的殖利率有6.9%續留富邦 均65.4持續留倉昨天利空進場繼續波段瑞儀 均122.5股利支撐，補了一張這幾天回頭，但籌碼都是賣盤看似很不妙無法波段就當領股利了長榮 均65.6很少出現一檔股票Q1大賺EPS 7然後股價低於70除了殺融資融券不太知道，為了什麼而殺今天也反應漲停了「就算」Q2.Q3.Q4分別為衰退EPS 4.3.1全年依然7+4+3+1 EPS 15打6.8折=10元殖利率為14.2%國外每天病例3000以上，但股市依然持續天佑台灣看籌碼，昨天賣的依然是散戶,21
569,2021/05/18 18:02,"長榮, 陽明",投信小買了各一百張與四百張。雖然買很少，但至少止住連賣了這是很重要的依據，明天繼續觀察。👍,81
570,2021/05/18 17:34,"長榮, 陽明, 萬海",是誰昨天跟我說市場已經轉空的！又是誰想買55元的長榮阿？做夢吧！,32
571,2021/05/18 16:26,"中鋼, 友達, 長榮, 華航, 群創",.....漲停了，許多人臉上還是看不到笑容......😶😶😶因為距離自己的成本價還有一段很長的路要走😑😑😑......,80
572,2021/05/18 14:38,"長榮, 陽明, 萬海",今天在船上的水手，幫自已加油，把讚用力按下去 👍👍👍昨天跌停買入或加碼的手水，幫忙按2個讚 👍👍👍,88
573,2021/05/18 23:25,陽明,前幾天下跌，空頭說:業績好也沒用，一樣照跌，現在全面反彈了，所以明天開始，沒業績就漲不動，有業績就會繼續漲！,6
574,2021/05/18 21:53,陽明,融資增加，小白又進來亂,3
575,2021/05/18 17:13,"聯電, 鴻海, 台積電, 聯發科, 陽明",台積電(2330) 聯發科(2454) 聯電(2303) 鴻海(2317) 陽明(2609)【5/18 三大法人買超前 10 名】,258
576,2021/05/18 08:30,"鴻海, 台積電, 陽明, 聯合再生, 加權指數",⚡腫材戰隊、無堅不摧⚡腫材傾囊相授，讓您在股海輕鬆遨遊⚡0518盤前速覽--台股、美股、腫材心法(大跌473點，官股不撐盤大賣，外資反而大買，哪招？）https://youtu.be/k72Hw8i3kOQ➡️鍥而舍之，朽木不折；鍥而不舍，金石可鏤。➡️地球只有一個，大家一起加油👊👊➡️大家如果認同腫材，請不吝按讚打賞讓腫材更有力量，謝謝💪💪➡️腫材戰隊，無堅不摧💪💪💪💪💪💪💪💪,149
577,2021/05/18 01:10,"華新, 大亞, 宏泰, 友達, 陽明",不好意思正義感燃起發財一哥你說tag的股票都在跌但是你當初所標註的華新跟大亞跟宏泰是最先跌的也是最沒支撐點的崩盤航運至少每天都有拉到平盤面板股也至少有人顧，因為貨還沒出完鋼鐵股也比你電纜都要強真不知道你是心虛還是怎樣為什麼不敢標註你當初分享的個股然後來踩面板股跟航運股當然你不用負起什麼責任你有想過那些追蹤你而買三級傳產股的人感受嗎我不知道電纜會不會回到原價位我只知道航運再起才輪的到鋼鐵再來就是其它傳產股老三地位了一直我都在看你們這些達人發的文我真的忍不住才開始講真話只是這幾個月大家粉絲中毒已深我只能教觀念沒辦法教你們怎麼進出因為每個人想法不同邏輯不同成本更不同這輩子做了多少事，下輩子會回饋自身比較現世報是馬上回報建議大家多行好事（我每天最愛就是扶美女過馬路的）多說好話（每天看到女生，一律說美女早）多想好夢想人因夢想而偉大因夢想破滅而崩潰大盤不是我們那麼悲觀的早在之前就說台股不是基本面問題是信心面問題然而今天國安基金引用這段話也太不負責任的離去我又多講實話大概又要被洗臉了堅持對的方向繼續往前終究能走到成功的終點,254
578,2021/05/18 23:21,群創,加油,8
579,2021/05/18 20:58,"華邦電, 凌陽, 鼎元, 群創, 彩晶",還有力積電七檔庫存，六檔漲停，我卻不快樂🙄我不是真正的快樂.....我的笑....只是我穿的保護色😵哈哈😄,19
580,2021/05/18 13:42,"大同, 群創, 長華, 明基材, 元晶",親愛的聽眾朋友們兩週的修正跟盤整，雖然不確定到底今天是不是只是逃命潮的反彈但大盤大漲了792.09點，收在16145.98點，總是一件值得開心的事更讓大家累積了兩個星期暴跌的悶氣，以及大爆發的疫情，得以稍微喘口氣抒解一下恭喜大家了雖然今天成交量只有4100多億，量能並不是很大，還是需要注意一下But who cares幹！今天誰還想聽盤勢分析呀？！就讓我們先開心一下直接為大家點播一首知名 R&B 歌手 R. Keely 帶來的勵志歌曲 “I believe I can fly”只要是績優股、趨勢股，總有一天一定會帶著我們一起翱翔於天際的 長華*(8070),115
581,2021/05/18 23:01,加權指數,去年三月中的股災低點，前高跌了27％，之後走了三個月才回到前高。這次則是前高跌了15％，所以預估應該也要1～2個月才會回到前高。到6～7月所有公司開始除權息前，只有殖利率夠高的公司會被青睞，其他未來潛在明日之星都看看就好.....,5
582,2021/05/18 22:29,加權指數,多蛙們一起來VV叫,5
583,2021/05/18 22:28,加權指數,期貨結算日應該不會給好臉色吧！！！,5
584,2021/05/18 22:19,加權指數,明天結算 是能跌多少 在那邊怕 外資買一堆,3
585,2021/05/18 20:46,"鴻海, 台積電, 加權指數, 元大台灣50, 元大高股息",地表最強ETF大賽 20210518回來了，大師兄都回來了。單日漲792，成交量4146億，主流類股航運、面板、鋼鐵等全面回歸，防疫股只有短線行情。繼續探究底部型態：一、K線型態：逐漸形成W底。二、上攻紅k：有。三、成交量：量再縮。四、外資：歸隊，買超221億。五、指標股：全面回歸。六、權值股：台積電漲23元。七、逆價差：盤中常有正價差，多頭較不喜歡。八、國安基金：就說不用護盤了吧。國安基金的發言，及後續的動向，真的很有趣。長期追蹤的人，可以看到其中的貓膩，此為國家機密。總之，空頭逞威15天後，多軍終有發揮。期待疫情好轉，穩步打底上攻。,7
586,2021/05/18 19:23,"鴻海, 台積電, 聯發科, 加權指數",https://youtu.be/yMEX4lrUfGA明天結算，看散戶還在做空單那收低的機率大概是偏低了可是在這種大漲的日子，外資還在增加多單這可能表示這波下跌還沒結束但何時會再繼續跌?不知道目前我的看法是維持禮拜天的影片裡面所提到的在16500上下盤整，盤完看往哪裡走如果盤一盤向下，那就是要跌跌不休了今天的反彈不講武德，漲的非常兇猛雖然知道這個下跌總有一天會反彈的但1.沒想到就發生在隔天2.沒想到漲這麼多只能說慶幸有縮減做空的部位不然之前吃到的大概也會全部吐回去支撐15600，壓力16400鴻海 台積電 聯發科 加權指數,19
587,2021/05/18 17:13,"華邦電, 加權指數, 類比科, 撼訊, 瑞基","再振作篇章之一:撼訊6150 可以被殺成這樣我也只能說 這就是市場不管再怎麼看好籌碼決定一切我自己也是保留少部分零股暫時轉戰他股繼續奮鬥!#類比科3438https://news.cnyes.com/news/id/4623393電源管理IC 等等的半導體全面漲價籌碼觀察 :@@ 60日外資:#新加坡瑞銀 #摩根大通    #美商高盛   #摩根士丹利 @@投信 :自4/26開始到今天 , 布局4天都是買超這一檔股本小, 張數小在疫情導致的缺貨漲價風潮是否會複製 2018年被動元件波段漲勢我們等市場反應----------------------------------------------------------#華邦電2344觀察:@外資強力大洗盤,@記憶體的缺貨到年底,繼續觀察 記憶體訊息@景氣大循環股@營收的強力復甦@籌碼 :  瑞士信貸 ; 國泰 ; 美商高盛 ; 摩根大通 ; 新加坡瑞銀這一檔 主力很多,籌碼很多就要看個人功力了-------------------------------------------------------------#瑞基4171 快篩 不用多說了!! 連4天破百例 把2成資金挪來這裡 加上國外訂單繼續走強https://news.cnyes.com/news/id/4615935------------------------------------------------#撼訊6150 挖礦 / 快篩 很多人應該不知道原來 撼訊也跟 防疫有關 撼衛生醫http://www.cpmda.org.tw/news_show_n1.php?news_id=10588這是個精神指標在哪裡跌倒將來我要在這裡千倍奉還!!----------------------------------------------------------------------總經指標 :這邊我有所保留我觀察到的現象 : 強力多頭針對上述半導體 , 電源管理IC , 記憶體 ,顯示卡 , 宅經濟導致的M型化企業獲利爆發我就是做多!等待 指標訊號有翻轉再布局債券#類比科3438#華邦電2344#瑞基4171#撼訊6150",99
588,2021/05/18 16:15,"台積電, 加權指數",欲知事先的看法請Google 搜尋 暱稱,77
589,2021/05/18 15:31,加權指數,求知識🙏🙏🙏謝謝大家❤️❤️,12
590,2021/05/18 11:33,"京元電子, 智原, 加權指數",選擇好的股票穩健👍分享的牽狗理論沒看的可以去看不用去亂追 好股票便宜都是買點操作自己還是要評估風險方向對就沒有問題✅,215
591,2021/05/18 06:03,"聯電, 台積電, 旺宏, 佳世達, 加權指數",疫情萬一升至四級⋯政府優先保護的產業：半導體、油電水電信、醫院、防疫物資及民生必需品生產、維持金融所需服務、必要物流等。若疫情再升級 半導體、防疫民生不斷供2021/05/18 05:30 自由時報本土疫情萬一升至四級，產業恐面臨停班，但重要產業半導體、防疫物資及民生必需品擬排除在停班範圍。在規劃分流及防疫措施後 擬允許可持續上班本土疫情快速升溫，確診數居高不下，萬一升到四級防疫、停班停課後應如何因應？經濟部、金管會、勞動部等單位已展開討論，據了解，目前傾向將部分重要產業列為例外，允許其在規劃分流及防疫措施後仍可持續上班，包括半導體、油電水電信、醫院、防疫物資及民生必需品生產、維持金融所需服務、必要物流等。目前雖僅雙北市進入三級警戒，但依指揮中心規定，若連續十四日達百例且一半以上無感染源，將進入四級警戒，屆時將全面停班停課，且停止所有聚會活動。重要產業、關鍵基礎設施不停班萬一升至四級，全面停班恐影響台灣重要產業及關鍵基礎設施運作。經濟部等單位已盤點必要運作產業與服務，屆時可排除在停班範圍，但仍須規劃分流、異地辦公及防疫措施後才能繼續營運。據了解，這些產業包括台灣重要出口產業、製程無法任意停止產業、關鍵基礎設施、能源、防疫物資及民生必需品等，目前還在陸續討論及增加中。在重要產業方面包括半導體；關鍵基礎設施如油電水、電信、醫院；防疫物資包括口罩、呼吸器、隔離衣等產業；民生必需品包括部分紙業如衛生紙、紙箱，食品如泡麵、罐頭等。此外，維持金融所需服務，包括銀行間清算、證券期貨交易結算等；運輸相關產品的物流業，包括國內與國際物流、航運等也會納入。至於未列入行業則依照指揮中心指示停班停課。針對發生持續廣泛性社區傳播，經濟部已轉知九十多個生產公協會「持續營運指引」，其中就包括如員工因遠距或無法上班，所影響之生產量應調配。指引表示，嚴重受衝擊的產業可部分暫停生產或服務，同時規劃辦理員工線上培訓，或進行研發等工作，讓疫情結束能快速恢復營運，並促使產業升級。https://ec.ltn.com.tw/amp/article/paper/1449423,173
592,2021/05/17 23:49,加權指數,波段GINO持股自從出清股票後就沒發過持股文感覺有點怪怪的感覺就像是每天要做的事情少了一件近期最多人問到我的問題除了該不該停損外這點已經回答過很多遍了可以翻我過去的文章還有兩個問題會考慮去做空嗎 ?何時要準備進場 ?時間有點晚了 明天再來回答吧不過有認真追蹤我的應該都知道了~喜歡看我的交易記得按個讚留言支持~_ _ _ _ __ _ _ _純記錄個人交易，改善風氣不推薦買進、賣出、跟單不公開做個股分析沒看到哪一檔出場那建議每一篇文章都好好看一遍~漏看請去看眼科每年初固定拿200萬操作波段帳單可以事後造假事後驗證可以只截圖準的預測每日紀錄持股可造不了假EXCEL方便記錄觀看(帳單請爬文）過去在板上每天紀錄個人持股交易一年以上追求每筆賺錢、買在最低、賣到最高的神仙請不要看我的文章喔~,904
593,2021/05/17 23:48,加權指數,嘎偉今天是不是又重播，面對問題解決就好，重播是逃避,5
594,2021/05/17 21:32,加權指數,都是『奇蹟』差別只是....先看到那個？🤔可以讓我們見識一下股市方面的嗎🤔,52
595,2021/05/17 21:03,加權指數,我真的💢💢沒有波段命💦💦💦,14
596,2021/05/17 18:03,加權指數,目前手上沒啥股票有幾點可以給空手的參考融資降至千億左右大盤跌到十年線左右當沖比重大幅降低成交量縮至兩千億左右綜合以上幾點我才會分批進場寧願沒賺到也要盡量降低風險現在就是防疫優先這個App 不再使用了短線操作者多追熱門股眾跟自身理念不符如果對觀念分享個股探討有興趣歡迎群組討論謝絕操作權證，期貨，放空者要的再留言給我祝大家平安,236
597,2021/05/18 15:43,"聯電, 鴻海, 友達, 聯發科, 元大台灣50反1",今天的大盤其實早盤台指期開小黑，我就認為空單沒戲了，因為美股收黑加上本土疫情結果開小黑。昨天我真的很怕多頭直接被KO，因為00632這個反指標已經帶量衝過半年線，這個點位其實對空方很不利，本周如果權值股續強，反指標可能直接帶量長黑而且被壓在月線下。其實00632這個指標一直是法人動向指標，如果你要長期避險，這支不適合。這個對應期貨，時間價值就不利。,166
598,2021/05/18 09:39,"聯電, 鴻海, 華邦電, 友達",昨天沒動作的，這兩天看戲就好，特別是明天紀操作鐵則1、反彈遇壓要出2、大跌可以少量買但風險自負有賺就出3、紅盤綁手4、長投者慎選標的蓋牌操作聯電 華邦電 鴻海 友達 陽明,110
599,2021/05/18 19:10,台積電,連續五個交易日持續買進台積電，把我的平均成本往上墊高快30塊，但就如同我之前發表過的看法，600以下的台積，有錢就買。,7
600,2021/05/18 19:10,台積電,明天台積漲停 收到打收到 事先預告,11
601,2021/05/18 08:41,"台達電, 台積電",各位同學早…首先，先跟有些同學說聲抱歉，有留言想要請A妹幫忙看個股。但是，實在是沒時間，研究這麼多個股A妹是一個職業媽媽，所以有家庭跟調皮的孩子要照顧。忙碌的生活當中，真的很難抽出那麼多時間去研究那麼多檔股票。所以先跟各位說不好意思了。但，比方說大亞、宏泰，這些族群也是跟著鋼鐵原物料漲的。當然鋼鐵不好，它們也可能不會好，這種聯想是必須要有的。這些個股之前A妹也早就提醒過了，防守線要守好。不要讓自己陷入僵局，很難處理。所以…這我就不多說了，有興趣的朋友可以去看很久以前的發文。昨天也發文跟大家分享了，目前鋼鐵、航運還是弱勢族群喔。反彈，是讓你減少損失走，或是讓你加碼的，請想清楚。昨天A妹有說，台積電有想要往回走。昨天開低走高，留下小紅k。這是好事。昨天也可以看到投信在偷偷小買一些電子股。電子股領先其他族群跌，所以相對其他族群，可能已經跌到比較便宜的水位了。台達電，新普，金居，台積電，都可以看到投信在偷偷低接的動作。傳產股既然跌破了黃金分割的1/3。表示可能要進入比較長時間的一個整理。要再進場的人，可能要想清楚一點比較好。搶進生技股族群的同學，就是5日線操作。A妹教過很多次了。不懂的新同學可以去看歷史文喔。既然是機會財，那就是要格外小心。跌破5日線就走，還沒上生技列車的，也不要再追高了。風險很大的。以上提醒分享囉⋯⋯各自小心謹慎加油💪,266
602,2021/05/18 22:57,高端疫苗,想請問各位大大，今天的盤價會影響後面處置的時間嗎？,7
603,2021/05/18 20:49,高端疫苗,七月底以前！第一批國產疫苗要來了!點開影片看看疫苗研發的畫面吧！https://youtu.be/ZYTYmEoYKjY,55
604,2021/05/18 15:03,高端疫苗,-24.775、0、-35😬😬😬,145
605,2021/05/18 08:41,"毛寶, 高端疫苗, 台康生技",自結速覽高端疫苗(6547),629
606,2021/05/18 20:28,"鴻海, 國巨",鴻海108是撑，97也是撑，在鴻海還沒跌到108與97前，小弟說了好多次，果然逢此二價就回彈，談股票就是要預測且清楚表現，避免說了一大堆文章大家也不知如何下手加買。之前108會跌破是因突發疫情，不然應該反彈會高過117.5元才是，大家也都有得賺。97會止住是因為本益比淨值比法人成本與技術K線等諸多關鍵價皆在此匯合，要巧合也不簡單，所以97以下就是便宜價，我是沒加買，哈哈，不過我移情別戀買了鴻海策略夥伴國巨，它400元以下目前看來似乎也是便宜貨，疫情下來就是有人要賤價賣股票，送錢只好虛心接受，但要賣也要賣在有尊嚴的位置，目前看來是500較有尊嚴，哈。說過台灣人最怕死，但某方面來說也是不錯，前幾天去新北市輔大附近，人少了好多，疫情應該會儘早緩解，天助自助者。,25
607,2021/05/18 20:10,鴻海,鴻海電動車佈局回顧：1.鴻海科技日：鴻華先進！電池黑科技展現！2.MIH突破1500家:吉利集團合資富吉康！3.中國市場，找回拜騰合作！協助量產能力！4.與國巨集團合作成立小ic 國瀚半導體5.正式與菲斯克合作建廠美國！預計2023量產15萬台車以上.6.正式與Stellantis成立合資公司於荷蘭，富智康提供智慧座艙與車聯網服務！目前整體佈局完整，展現了其出海口實力！期待！電池合資公司的佈局！等待！與大客戶合作的佈局！這些都屬於現在進行式！但第一季已經確定賺2.03元！展望第二季至少也是持平！那淡季就賺這樣多，代表至少今年重回成長性！在悲觀時佈局！樂觀時就有很大主動權！現在佈局成本低，殖利率3%賺一個股本的龍頭這種價位...........我們明天見！,33
608,2021/05/18 19:50,鴻海,感謝鴻海讓我有飯吃,10
