,日期,標題,內容,讚數
1382,2021/05/19 20:55,"友達, 群創",看來明天又要跌破16000了 不是有520行情嗎,6
1383,2021/05/19 20:51,"聯電, 友達, 群創, 彩晶",外資賣超近294億元 面板三雄成提款機台股今天小跌13.32點，收在16132.66點，不過外資終結連2日買超台股，今天賣超新台幣293.81億元，其中，面板三雄賣超逾13.8萬張，友達 (2409) 、群創 (3481) 與彩晶 (6116) 成外資提款機。加權指數今天開低後劇烈震盪，高點觸及16273.98點，上漲超過127點，低點下挫至16009.76點，回測萬六關卡，終場以16132.66點作收，小跌13.32點，跌幅0.08%，指數震盪達264.22點，交易量4383.15億元。觀察三大法人動向，自營商賣超6億元，外資及陸資賣超293.81億元，僅有投信買超21.95億元，合計賣超277.86億元。台新投顧副總經理黃文清分析，外資前2日買超台股約555.51億元，外資趁台股本波大幅下修，進場撿便宜，今天在反彈時減碼。面板友達為外資賣超第1，共計7萬9893張，聯電 (2303) 排名第2，遭賣超5萬3116張，鋼鐵股中鋼 (2002) 共4萬2276張排行季軍，4至10名依序為華邦電 (2344) 、群創、華新 (1605) 、開發金 (2883) 、華航 (2610) 、臺企銀 (2834) 與彩晶。外資買超排行部分，青睞金融股新光金 (2888) 、國泰金 (2882) 分別位居買超1、2名，兆豐金 (2886) 排名第7。元大台灣50反1（00632R）、期富邦VIX（00677U）為買超第3與4名，和碩 (4938) 位居買超第5，誠美材 (4960) 排名第6，8到10名依序為陽明 (2609) 、大同 (2371) 、愛之味 (1217) 。今年520行情雖有國內疫情、美國通膨疑慮等不確定因素，不過黃文清認為，台股過去5年來，520行情均為上漲格局，今年仍看多，投資人可聚焦綠能、生技醫療等政策加持族群。元富證券表示，後續仍須關注美國通膨狀況，聯準會是否將提早結束寬鬆貨幣政策，恐影響美國科技股。另一方面，台灣本土疫情發展是否受控，若防疫再升級，甚至進一步上升四級警戒時，勢必衝擊到內需產業，甚至是外銷活動。,8
1384,2021/05/19 20:48,"友達, 群創, 彩晶",各位，我們要上看30啊，衝啊,77
1385,2021/05/19 20:43,群創,暗擺明隔日沖拉高出貨賣掉再低接可當沖股怕3. small?祝福,6
1386,2021/05/19 20:34,"中鴻, 陽明, 華航, 群創, 加權指數",玩技術線的現在都是酸民12000到17000沒賺到一直酸一直酸不覺得嗎？,24
1387,2021/05/19 20:24,"中鋼, 友達, 新光金, 群創, 加權指數","外資由買轉賣 這10檔逆勢受追捧台股在周二迎來歷史最大漲點、收復半年線後，周三（19日）因缺電、缺水以及疫情仍未退燒，開盤台積電等電子權值股疲弱走跌，鋼鐵、航運族群撐盤，終場小跌13.32點，台股收在16,132.66點，成交值4,383億元。外資結束連2日大買超，反手賣超293.81億元，面板雙虎群創、友達雖大漲，卻遭外資賣超合計近12萬張。三大法人合計賣超277.86億元，外資本周前兩日買超台股550億元之後，轉手賣超293.81 億元，投信買超21.95億元，自營商賣超6億元。上市各類股指數表現來看，鋼鐵類股指數上漲7.93％為最高，航運類股指數上漲7.79％居次，半導體、電子類股則是成為19日主要賣壓板塊。股價表現來看，貨櫃三雄萬海、陽明以及長榮皆亮燈漲停；鋼鐵類股則是中鋼大漲超過8％，中鴻登上漲停板；面板三虎則是群創大漲超過8％、友達上漲超過5.6％、彩晶股價則在盤中漲停。外資買超前10大個股，由高至低分別為：新光金、國泰金、和碩、誠美材、兆豐金、陽明、大同、愛之味、寶成、凌陽。僅新光金、國泰金這2檔買超量超過萬張。外資賣超前10大個股，由高至低分別為：友達、聯電、中鋼、華邦電、群創、華新、開發金、華航、臺企銀、彩晶。友達、群創18日才買超達97,861張，19日卻賣超超過11.95萬張。",19
1388,2021/05/19 20:16,群創,第一天遠距離教學，媽咪顧盤成功，電視面板買了沒，出門口罩戴好戴滿，很多店家都不可以內用，明天一樣，媽咪家裡顧盤，爸爸努力工作，大家一起加油。,15
1389,2021/05/19 20:14,"聯電, 聯發科, 陽明, 群創, 元晶","上市櫃市場橫盤震盪格局，明日觀察520行情為5月第三週，本週三的週結算與月結算；上週三收15,902點到本週收16,132點，一週區間漲230點，台股本週三結算加權收盤跌13點暫時止穩。美股週二收盤是34,060點，是橫向的震盪，費城半導體是收在2,929點，美科技股弱勢築底。本週亞股多空震盪，陸股上證指數則是3,510點築底完成開始攻，本週台股因為疫情爆發所以週一很弱勢，但是週二絕地大反攻，上市的傳產股票連續兩天強勢反彈，週三傳產大漲，電子也有努力想要止穩轉強，本週三暫時被加權的10日線16,320點壓制，其實距離週三收盤不遠，市場會更觀望保守，靜待週四的表態。週三上市上櫃收小漲跌，類股是鋼鐵、航運、電器、玻陶等較強，傳產類股今天很強，上市及上櫃市場週三橫盤，週四上市上櫃必須補量上攻才會變強勢，這有待觀察呀。明天迎接520行情，今天週三風電、太陽能一起尾盤表現強勢，綠能兩個族群已經在今天做出表態，520行情一翻兩瞪眼，風電、太陽能短期或許會有政策上的爆點，中長線的思維來看待，今年預估依然是用電高峰，靜待節能相關做表態。防疫概念股暫時休息，毛寶、康那香、恆大、高端疫苗等漲多整理，短線許多傳產股跌的幅度夠多了，所以在週三很強勁，但是電子也有好事情，提醒被動元件及風電、太陽能理論有機會脫離盤整，不用在這殺低。大盤清洗融資後，短線電子比較有機會延續反彈，靜待週四及週五止穩，下週攻也可以。提醒週四留意密切觀察相關股票包括：太陽能的達能、國碩、元晶、安集，風電的上緯投控、永冠-KY、世紀鋼，被動元件的光頡、蜜望實；建議合理資金比重是：純電子30%、綠電20%、傳產股10%、防疫化工宅經濟股票40%，暫時還是不宜太積極行事。相關個股：1⃣️聯發科         24542⃣️萬海             26153⃣️華新             16054⃣️台玻             18025⃣️聯電             23036⃣️中鋼             20027⃣️群創             34818⃣️陽明             26099⃣️元晶             6443️從上面⬆️這些強勢上漲股中我們該如何找到切入點？應該在那個適合的時機上車？如何不被晾在山頂乘涼？ 如何才能不住套房?按下面️⬇️連結我👇https://urlzs.com/AT8Kf👆按上面連結我會提供大家一個很好的買入點還有股市行情的解析，特別是最新的資訊會分享喔",25
1390,2021/05/19 20:12,"友達, 陽明, 群創, 彩晶",5/19今日收盤外資淨空單口數: 20081口 .減了23口。還是觀望中，沒有絕對值出現不值得一搏。外資大賣友達：79893張群創：39698張彩晶 : 19209張 外資就是短進短出的跟散戶一樣炒。面板還是可以操，但是雜音多了，不過還是名牌股有肉，只能快手快腳的搶錢。至於陽明(2609)外資買了5497張已經連買6天，這才是做波段，可以跟著買畢竟105元-80元回檔反彈到5月19號還是差了23.8％可以拚.這是巨星級還在漲價的，拉回就是買。,49
1391,2021/05/19 20:05,"喬山, 長榮, 陽明, 群創, 加權指數",外資大賣指數沒跌誰接的？明天就不用我說了吧？所有的拉抬都是為了出貨一切預告在前面想想看你要什麼樣的分析師,32
1392,2021/05/19 19:57,"友達, 群創",笑死郎～什麼爛股票～跟拎北鬥陣來棒康辣～買進長榮一生光榮～,4
1393,2021/05/19 19:53,群創,走在均線　今天主力　突然好溫柔法人吃貨　散戶吃貨　像你拉抬我然後發現　你的K線　韭菜的今後套房冷　該怎麼渡過財報風光　雙巴的我　都不在你眼中你的眼中　藏著什麼　我從來都不懂沒有關係　你的股價　就讓你擁有不買賣　是我的溫柔不知道　不明瞭　不想要　為什麼　我的心明明是想買進　卻觀望到黎明不知道　不明瞭　不想要　為什麼　我的心那漲停的綺麗　總是在赤字裡　再把外資目標價喊給你不知不覺　不情不願　又漲到缺口我沒有哭　也沒有笑　以為這是夢費波係數　量價籌碼　你真的有說過如果有　就讓你自由　這是我的溫柔,13
1394,2021/05/19 19:48,"友達, 群創, 彩晶",面板三虎？面板三傑？面板三雄？啊⋯隨便啦！三檔裡真正操作過波段只有群創、彩晶最近搶反彈的只有群創跟大家分享我的操作策略週一大跌就期待隔天在17塊附近等它為何射程在17塊？📌因為半年線📌因為左方有整理平台但歹誌不是韭菜想的那麼簡單😂隔天開高鎖漲停，一氣之下推敲可能走勢今天如果季線沒守，又會震盪向下如果季線站上，上方有馬里亞納海溝季線21.4平盤20.7，決定選21以下進場為何選21❓既然季線是交戰重點選往上過不去壓下來還有空間當沖價位往下離平盤沒守沖掉損失也不太多位置之後怎麼看❓既然今天投信轉買、股價給力一般來說明天應該先看10日線是否站上但10日線下彎，所以在這對我沒啥意義反而季線上揚中，只要沒守就停損馬里亞納海溝般的缺口不過就停利其實當沖有很多種用法其中一種就是建倉時找到好價位但如同有時說的，這樣操作要很靈活比較沒有閒工夫也想進場的同學不要急著在大漲兩天出手以季線支撐，算出可接受停損價位進場套牢的同學給點耐心因為有兩個空方缺口待回補目前面板與驅動IC都有底部翻多的趨勢我估計雙虎回3字頭應該不是問題但反過來說，如果最上方的缺口一直不過到時型態容易出現比較不利的右肩分享操作的思考，希望會比推牌好寫文挺花時間的，希望搏取按讚追蹤😂,131
1395,2021/05/19 19:47,群創,🉑️以重回30元ㄇ,18
1396,2021/05/20 07:08,"長榮, 陽明, 晶豪科, 敦泰, 加權指數",分享一下選股的方式！投資的目的是獲利，不是追求過程中使用的方法或工具。所以不是技術分析者就不能用基本面投資，關鍵在你有沒有整理出自己的運作邏輯，明白個人風險承擔，再來追逐獲利目標。台股走了11年多頭，散戶紛紛進場，在或多或空的狀況下，「生活模式選股」成了近年的一種顯學，這種選股模式的理論常常基於幾種觀點：① 股票上市櫃公司的商品，在自己或身邊親友的使用頻率增加。② 產品無聊，但不會消失。③ 產品可能會隨著通貨膨脹調高售價，消費者會選擇性地買單。不過這種模式需要幾個關鍵的判斷點：① 每個人的生活圈與感知力不同，當你發覺這項產品進入生活中的時候，可能已經錯過了他的成長階段，面臨的或許是成熟、甚至更多競爭者跨入的時期。② 找出無聊卻不會消失的產品之後，一樣要針對企業體質進行判斷，分析商品、經營層、財報後，再決定是否投入，這又回到你是否具備投資的基本功夫了。③ 產品無聊但不會消失的企業，往往享有較高本益比，例如台股的大統益（1232）、美股的高露潔，這類好企業，要判斷合理的價格與等待進場的時間點，相當困難且耗費時間。技術分析與基本面選股實為一體兩面投資領域裡最常被討論的是，以產業財報分析為主的「基本面選股」，以及依賴指標分析的「技術分析選股」，這兩種選股模式都擁有大批支持者，卻總是水火不容。在我的理解，基本分析是體，技術分析是表；基本面反應的是因，技術線圖反應的是果；要有因才能推斷其果，要有體才能判斷其表；表裡如能對照，因果相互確認，相互輔助才能產生最大效益；拆分每個細節、時間來對應，兩者其實反應的是同一件事情。舉一個簡單的例子，從基本面來看，企業興衰分成5個階段：創建、成長、成熟，衰退、轉型改造。對應到技術分析的波浪理論不就恰好是上升5浪跟下跌3浪嗎？價值投資者經常討論到企業價值被市場低估或高估，這就是反應大眾投資者的心態。投資除了企業基本價值、產業趨勢與護城河外，還有一項「大眾心理」；為什麼兩家財務報表幾乎一樣的企業，可以反映出相差1倍的股價？為什麼中國的銀行股價長期被低估，但中國招商銀行本益比卻高於中國建設銀行？為什麼台灣研華科技的股價長期享有高本益比？而鴻海科技集團從2009年以來卻沒有表現得比中華電信來得更好？這說明了，基礎分析能讓你立於比較不會失敗的立場，但是如果想增加更多的安全係數，或比別人擁有更多的果實，把「大眾心理」列入考慮就會是一種做法，這即是所謂的「表」體現在技術分析上。衡量投資目的採用合適的選股模式還有一種看起來像是技術分析，卻是藉由基本數據模型推論計算的選股模式，對於營收成長、公司治理、企業價值等，能經由微積分、統計學等數學方式設定模型，做出投資決策的「量化選股」。這樣的模式一樣是基本面的體現，甚至能更精準分析公司的成長動能與價值；不過與任何選股模式的盲點一樣，分析都只能到當下為止，對於未來還是需要依靠自身能力或經驗累積的投資眼光去「猜」。投資股票或企業，你的目的是為了輕鬆增加額外收入，還是要專心職志？你是喜歡踏浪快感，還是穩步向上？自身的經驗與專長等，都會造就你的邏輯方法不同，導致選用的工具也不同；每種選股模式都有其優點和限制，可以單獨使用，當然也能交叉應用，至於該怎麼選，還得看你的目的是什麼？關注個股👇中鴻（2014）☜南紡（1440）☜ 集盛 (1455)☜裕民（2606）☜華紙（1905）☜中鴻（2014）南紡（1440） 集盛 (1455)裕民（2606）華紙（1905）這些種種條例中如何找切入面？其中的強勢個股如何上車？當下市場如何操作？手中庫存後市如何？住在套房又要怎麼辦？按👇🏽https://bit.ly/3uKmnwK連結我會給大家一個好的建議 亦或者大家也可以和我分享你們的心得想要關注進場機會的也可以點 不埋怨誰，不嘲笑誰，也不羡慕誰，陽光下燦爛，風雨中奔跑，做自己的夢，走自己的路。改變自己人生的人永遠是自己。 投資只做有把握的事情，不忙無用之功唷,8
1397,2021/05/20 06:28,"中鋼, 中鴻, 長榮, 寶齡富錦",圓點訂單看到Q3 啟動擴產檢測試劑廠圓點奈米（6797）表示，疫情爆發需求孔急，邊境仍須擴大使用，該公司手上訂單能見度已看至第3季，為滿足訂單需求，已啟動擴產，總月產能可達千萬劑。圓點是興櫃生技股股王，圓點表示，雖然國內疫情升溫，但國外疫情漸緩，隨疫苗施打率提高，壓縮國外採購檢測試劑預算，屬短期反應。下半年在手訂單確定，營收將逐月向上。圓點昨收287.5元，上漲28.16元。圓點4月營收1.24億元，月減52%，年增719%。圓點表示，4月營收為今年低點，僅回到基本水準，主要是隨疫苗施打率提高，壓縮國外政府採購檢測試劑預算的短期反應，長線來看，疫苗施打仍須搭配核酸檢測，才能有效阻絕新冠肺炎。圓點指出，國際貨運成本增加，及華航機師事件使航運運量吃緊，國際運費成本增加，也讓部分第三世界國家因運費暴增而取消訂單。不過下半年在手訂單確定，營收將逐月向上。另外，隨著各國逐步解封，檢測需求不減，海外長期訂單再報捷，取得非洲迦納政府自動化核酸萃取機台標案，總金額約2.55億元，3月就已開始出貨。2002中鋼、2603長榮、2014中鴻、3454敦泰、2609陽明,9
1398,2021/05/20 01:32,長榮,請問有推薦的長榮權證嗎？,4
1399,2021/05/20 01:31,"長榮, 陽明",眼前的黑不是黑 你說的白是什麼白人們說的天空藍 是我記憶中那團白雲背後的藍天～～～開盤恐風浪強勁～～～給有需要的同學,5
1400,2021/05/20 01:01,"長榮, 陽明",關於借券  陽明看到有人貼了營業員打來借券的事，分享一下我的經驗。2週前營業員打來說要借1張陽明，問我最近有沒有要賣陽明.....手續費7%我知道我短時間不會賣，我問她，我的風險是什麼？她說這2-3天在他們補還我之前，被借走這張不能賣....借券費：當日收盤價的7%，要扣掉成交手續費，所以實際上不到7%，直接現金匯到你戶頭。借券期間：股票漲，你依舊是賺的，唯一的風險是，如果明天大跌，你沒辦法賣，所以如果隔天跌停，你本來平盤想賣，但是你被借走，所以你等於變相虧了3%還給你的那張券，系統上成本上會掛0，如果要方便自己算損益，要手動調整成本。有疑問的在留言討論😁,40
1401,2021/05/20 00:36,長榮,加入新追蹤的標的5/19標的追蹤3-32603: 65.5進  (2021.05  現76.3 損益：+17%終於帶會員上船了?  不曉得舊會員是不是還有子彈跟進不過新會員應該是有子彈,5
1402,2021/05/20 00:28,長榮,8+9 擦鞋童一堆進來賭股票，聽過以前的菜籃族嗎⋯希望這些擦鞋童快滅亡回去玩球版。,1
1403,2021/05/20 00:08,長榮,明天迎來壓力區  希望突破站穩👍沒有 禮拜一買進的將出清 尋求下一次買點👍,14
1404,2021/05/20 00:05,"宏碁, 華碩, 長榮, 陽明, 美德醫療","請問一下各位，目前查到的國內投顧目標價長榮是144(板上說宏遠),陽明是167,而目前航海王還是持有陽明(？)長榮目前是第七大運力，賣點是7月份會有一堆新船加入，到時聽說運力會變第五大，就潛力來說長榮看似更好？但目前大家偏向持有陽明？國內疫情升溫，為避免群聚感染升溫，教育部宣布今 (19) 日起全國各級學校停止到校上課，並採取遠距教學「停課不停學」，品牌大廠宏碁 (2353-TW)、華碩 (2357-TW) 表示，居家上班、遠距教學電腦設備需求量數倍成長，將加緊供貨，滿足需求。宏碁表示，面對短時間龐大市場需求，將動員全公司力量調度貨源，加緊供應包括筆電、Chromebook、桌機、螢幕等產品，同時宏碁服務中心也將維持正常營運，並可安排電腦到府收送服務，將積極協助急需電腦相關設備的民眾。華碩則因應疫情升級，考量弱勢家庭欠缺居家學習電腦設備，宣布捐贈逾百台再生筆記型電腦供學校申請，透過台北市電腦公會媒合雙北高中職以下學校，發送給有需求的學生，協助學生居家防疫外，也達到學習不中斷。宏碁、華碩受惠疫情帶動遠距商機持續發酵，去年至今筆電出貨維持高檔，累計今年前 4 月品牌營收也均維持雙位數成長，分別達 965.07、1446.06 億元，年增 40.7%、74.73%，研調機構 DIGITIMES Research 更預期，第 2 季雙 A 筆電出貨可望更上層樓，出貨都將季增雙位數。了解新聞才能更好選出一些潛力股😆相關個股😆長榮美的醫療-DR（ 9103） 華航2610台聚1304  台康生技6589該如何生華科6492、美的醫療-DR（ 9103）、、華航2610找出其中的切入點面？面對類似的強力個股怎麼防止錯過跟車機會呢？點為下方，大家抱團取火，互相交流學習面對其中的強勢股該如何跟上車？想要知道實力速點️️👇https://bit.ly/3eC8WJn需要好的建議點👆我們一起互相學習，互相分享，一起進步也會給一些飆股分享大家讓我們一起在股市裡都能賺夠一套",2
1405,2021/05/20 00:04,長榮,一定站上百點該清的之前跌停都洗出去了！！選我正解今天又下20單,20
1406,2021/05/20 01:17,高端疫苗,新冠病毒新剋星？澳美合作新藥稱能「殲滅99.99%病毒」疫情延燒之際，總算傳來好消息，澳洲一所研究所宣布開發出對抗病毒藥物，聲稱能消滅體內 99.9％的病毒，這款藥物也即將進入臨床試驗階段。,14
1407,2021/05/20 00:21,高端疫苗,賴敎授說：“國產疫苗的效果可能會比任何一個國家的疫苗更好”！讓我們拭目以待，不然總統敢冒險掛保證？,64
1408,2021/05/20 00:09,高端疫苗,某粉們跟PPT開始帶風向了，説從不跟老美買疫苗，蔡政府就是要等國產。為的是炒股。這一連串的攻擊更像是資訊戰。,35
1409,2021/05/20 00:06,高端疫苗,先恭喜先知賺大錢  我也想認識上層朋友😭,8
1410,2021/05/20 00:04,高端疫苗,飆股不需要營收,4
1411,2021/05/19 23:58,高端疫苗,不一樣的看法供參考進處置前，公佈Q1 EPS -0.74元，媒體電視上抨擊炒股，結果股價連兩天大跌！！有趣的是，今天有單一券商在市場上砸了2億元來買這檔股票。一直以來都覺得這檔股票有大人在顧，不希望股價飆升的太快，三不五時餵一些利空消息。或者是用精準的收盤價來躲處置。所以眼前的利空並不一定是真正的利空，去年生技股的大漲大跌，讓大家懷疑今年是否還會有一樣的激情，不過行情總是在懷疑中慢慢成長，注意好風險即可。,48
1412,2021/05/19 23:55,高端疫苗,先恭喜低點買進的人,8
1413,2021/05/19 23:52,高端疫苗,報續，相信後面不久就大漲起來,54
1414,2021/05/19 23:48,高端疫苗,這節目特別講老趙臭嘴酸高端提出不同見解👍,51
1415,2021/05/19 23:45,"第一銅, 慧洋, 大學光, 威剛, 高端疫苗","台指期結算之後目前是多方控盤所以接下來的利空都有多方的抵抗,現在就是隨著疫情支撐緩墊高讓利空淡化,底部不是都靠利空來測試的嗎？！現在只等均線慢慢一一克服,所以大漲之後就橫盤,消化賣压加上誘空,然後就等待隨時又一根,六月就有站上月季線的機會！陸續會有疫苗在五月底還有六月進來,這一兩個禮拜大家自我假封城只要做得很好,確診數再2周內拼高峰下來穩定,我們不是不可能完成這個最不可能的任務！每個人做好自我防疫的本份,海外的接單出貨目前都沒有大減,所以基本面不會衰退太多,內需的部分會下降,日後可能又有刺激的政策會出來等疫苗打完之後！目前還是挑選6月以後業績展望不錯的股票,低本益比的就不用太害怕！",14
1416,2021/05/19 23:40,高端疫苗,趙北七只有你不知道吧！真是腦殘沒藥那一堆防疫股不是也跟著漲難道總統這些都有炒嗎？炒064！30678！不負責任的說話！真是垃圾！,73
1417,2021/05/19 23:40,高端疫苗,https://youtube.com/watch?v=qVq0swp4EgE&feature=share 1:23:00 那些無知的政客有種不要打國產疫苗1:26:10送分題,25
1418,2021/05/19 23:32,高端疫苗,吳董在冬深說高端要跌好跌滿這傢伙完全不懂疫苗資訊敢在電視台死說活說真好笑！我再來看看明天高端有沒有跌好跌滿,48
1419,2021/05/19 23:25,高端疫苗,https://www.youtube.com/watch?v=UQFtfZNFkF4,21
1420,2021/05/19 23:23,高端疫苗,5/31前是高端疫苗的休息期,24
1421,2021/05/19 23:21,高端疫苗,你們就繼續酸 酸到第四級封城 大家都吃屎才會爽 一堆弱智的人類還有政客,24
1422,2021/05/19 23:21,高端疫苗,一堆無知的XD 有az/pfizer/moderna，誰要打高端XD，講白一點啦，有原廠藥、誰會吃台廠XDD 菜雞 顆顆,7
1423,2021/05/19 23:17,高端疫苗,真的被媒體和政客給說死了牽扯到政治真的好的都會被說成壞的有感而發,30
1424,2021/05/19 23:06,高端疫苗,明天英文就會說國產疫苗讚讚讚👍👍👍👍,43
1425,2021/05/19 23:02,高端疫苗,快訊／北醫證實4護師確診！急匡列72人　被爆「仍上工」回應了https://www.ettoday.net/news/20210519/1986208.htm,24
1426,2021/05/19 23:00,高端疫苗,誰說國產疫苗不重要！https://liff.line.me/1454987169-1WAXAP3K/v2/article/o5Wv6P?utm_source=copyshare台灣缺疫苗　BBC：被全球孤立NOWnews 今日新聞更新於 49分鐘前 • 發布於 5小時前 • 要聞國際中心徐筱晴/綜合報導台灣新冠肺炎（COVID-19）疫情持續延燒，在19日時又再度新增267例本土確診病例，不過不僅是國內疫情引起各界關注，疫苗接種情形也是外界討論焦點。英國媒體《BBC》報導中就提到，台灣境內持續傳出「疫苗荒」，更凸顯了台灣在全球醫療體系被邊緣化，並因此遇到的困境。《BBC》報導指出，雖然台灣近日疫情升溫，雖然相較於17日時新增逾3百例本土確診病例，18日起確診人數開始下降，但台灣仍籠罩在疫情焦慮之下，更有聲音討論，疫情重災區的台北市以及新北市，是否要開始執行更嚴格的「封城」措施來遏止疫情。而外界不斷指出，這一波疫情正嚴格考驗著台灣的防疫能力以及應對疏失，質疑台灣當局疫苗採購的效率和速度的聲音也越來越大聲。《BBC》表示，台灣過去社會經濟活動也一如往常，不論是演唱會還是商場總是擠滿人潮。疫情控管得宜再加上英國藥廠阿斯特捷利康（AstraZeneca）所生產的疫苗在開放接種之後，傳出的血栓問題，讓台灣即使在3月22日開放疫苗施打後，一直到這一波本土疫情爆發前，疫苗接種率遲遲不到1%。《BBC》指出，這一波本土疫情，讓台灣爭論已久的疫苗問題，再次凸顯出來。對於疫苗的焦慮，更再次顯示台灣在全球衛生體系中遭到孤立，導致在疫苗採購上陷入困境。許多醫療專家強調，台灣的疫苗採購一波三折，長期被拒於世界衛生組織（WHO）以及世界衛生大會（WHA）門外，以致於台灣很難透過國際支援，取得防疫相關的物資。不僅如此，兩岸政治拉扯也是影響因素之一。《BBC》提到2月時，原先台灣要向德國藥廠購買輝瑞（Pfizer）疫苗，卻在最後簽約時生變。而在兩岸關係緊張之下，不少台灣人對於中國製疫苗抱有疑慮，有民眾接受《BBC》採訪表示「中國對台灣文攻武嚇不斷，即使進口中國製疫苗，仍然無法安心接種。」在這次疫情危機當中，外界也同樣關注著美國會如何在疫苗相關政策上協助台灣，更成為了台美外交關係的溫度計。美國總統拜登在17日時宣布，將會與外國分享2千萬劑疫苗，許多在美台籍民眾在網路上發起請願，希望美國政府協助台灣，出售輝瑞或是莫德納疫苗。《BBC》引述《路透社》報導，白宮已開始與美國藥廠協商銷售疫苗至台灣，但相關細節仍未公開。《BBC》提到，台灣在7月底時就會有兩款國產疫苗供民眾接種。並進一步表示，這一波疫情凶猛襲來，疫情爆發之後更讓台灣民眾上了一堂防疫課，指出「疫苗接種是全球脫離新冠肺炎夢魘的關鍵，台灣也無法在疫情之下獨善其身」。,45
1427,2021/05/19 22:55,高端疫苗,為啥興櫃要處置10天！！！火大...越關越大條啦，剛好月底出來的概念嗎？問元大證卷的小姐問不出來，只好自己去找資料...趙混來了亂，然後連這個也給我鎖10天上班日，這不是找碴嗎？！高端疫苗生物製劑股份有限公司股票（代號：6547）因連續3個營業日達本中心作業要點第四條第一項第一款經本中心公布注意交易資訊，爰自110年05月18日起10個營業日(110年05月18日至110年05月31日，如遇休市、有價證券停止買賣、全日暫停交易則順延執行）。,13
1428,2021/05/19 22:55,高端疫苗,先打疫苗安全保住性命，再來討論是否被國際認同好嗎？請問有什麼問題嗎？人都掛了還討論什麼出不出國嗎？,26
1429,2021/05/19 22:49,高端疫苗,可能因為這個新聞，才跌那麼多吧,10
1430,2021/05/19 22:43,高端疫苗,因做錯事罰自己禁言 一周對不起大家,36
1431,2021/05/19 22:40,高端疫苗,支持台灣醫療 支持台灣疫苗,45
1432,2021/05/19 22:40,高端疫苗,天啊~~高端被關鍵時刻 批的 一文不值! 跟垃圾一樣,28
1433,2021/05/19 22:39,"聯亞, 高端疫苗","底部有兩種，一種是技術線型的底，一種是經過利空測試過的底，我偏好後者。  這幾天鬼故事就讓牠們好好說，待底部收斂成型，現在爭論也沒用  ，連az,莫得納來台都被說成鬼故事，但這不是年初就知道的嗎？ az,莫得納，聯亞，高端共同擔任台灣疫苗的供應商。至於高端還可以成長多少我藏在心理，但我會等到利空淬鍊後的底部在進行一場反攻，我期待二期試驗和eua通過的感動，和高端能銷往國外的市場，必竟新冠將流感化，全球貧富不均之下，疫苗將成為沙漠中的綠洲",67
1434,2021/05/19 22:34,高端疫苗,生技股真可憐！只會被媒體集體看衰！花一堆錢研發製造卻被貶低到一文不值。那些媒體人有種就不要檢測不要打疫苗，得到病毒不要吃藥！,51
1435,2021/05/19 22:28,"恆大, 加權指數, 美德醫療, 高端疫苗",B哥全面跟多軍宣戰，不服者可與我對作，B哥搖旗😎多軍安心上路💸,27
1436,2021/05/19 22:27,高端疫苗,57台～防疫股的建議分析師幾乎異口同聲賣、賣、賣到底是怎樣！！！高端鎮民請理性回應～,22
1437,2021/05/19 22:25,高端疫苗,明天抱緊了不知道情況如何各大新聞都說政府炒股投資人還有信心嗎政府現在把台灣搞成這樣我覺得人民信心快嚴重失去了,33
1438,2021/05/19 22:16,高端疫苗,基本上近期都是大盤跌生技漲 但要注意的是台股目前走的比美股快 美股這幾天在跌  只是在走台股前幾天的路 小心跟著做會雙巴,3
1439,2021/05/19 22:12,高端疫苗,柯文哲開轟中央：美國沒賣任何1支給台灣https://tw.news.yahoo.com/70%E8%90%AC%E5%8A%91%E7%96%AB%E8%8B%97%E4%B8%8D%E5%A4%A0-%E6%9F%AF%E6%96%87%E5%93%B2%E9%96%8B%E8%BD%9F%E4%B8%AD%E5%A4%AE-%E7%BE%8E%E5%9C%8B%E6%B2%92%E8%B3%A3%E4%BB%BB%E4%BD%951%E6%94%AF%E7%B5%A6%E5%8F%B0%E7%81%A3-084100651.html,21
1440,2021/05/19 22:12,高端疫苗,局勢不穩。保守一點好了,7
1441,2021/05/19 22:09,高端疫苗,美股大跌ing...疫情嚴峻！明天資金回流生技股！台灣加油,36
1442,2021/05/19 22:08,高端疫苗,莫德納，AZ 今天到貨，明天不知對高端影響大不大.....高端快點回來吧！,17
1443,2021/05/19 22:05,高端疫苗,這次要高端專屬的柏宏辛苦了！建議提一個專案，報導這些政客們每個人最終身體選擇了什麼疫苗來做施打？嘴巴說的很大聲，身體卻很誠實偷偷的打國產疫苗。列冊出來讓全台灣人看看，讓大家來打分數。別在疫情緊張時還在耍口水秀，毫無幫助。讓大家知道了，自然也要謝謝這些身體們幫國產疫苗加分柏宏，謝謝您，辛苦了！,58
1444,2021/05/19 22:00,高端疫苗,原來每次高端都領先大盤先修正，我懂了,43
1445,2021/05/19 21:57,高端疫苗,大家聰明的算一算吧！月底解盲，外資劵商難道月底才打算撿票？撿完等解盲才開始漲？到時散戶只能追高高了。,23
1446,2021/05/19 21:54,高端疫苗,個人是覺得解盲成功前都是買點,26
