,日期,標題,內容,讚數
243,2021/05/22 02:42,群創,會ㄧ直漲上去的。加油,5
244,2021/05/22 00:50,群創,都籌碼洗乾淨時就是面板股的反攻之日今天還是有稱，但十日線的壓力也大外資又開始持續倒貨但目標我不變30~35,11
245,2021/05/22 00:38,群創,週末大家沒事別出門，兩週後讓空頭死心,10
246,2021/05/22 00:11,群創,以日線來看，股價有撐在5日均線之上20.69，被壓在10均線之下21.49，今日股價最高來到21.75，多頭已有突破10均線之態，股價被灌壓之後仍20.7收在5日均線之上。再一天10日均線就要扣壓5日均線，股價只要橫盤整理就佔盡優勢了。所以下星期一就是最關鍵的一天。,30
247,2021/05/21 23:44,群創,面板股走了10多年空頭，難道現今台股上萬七，面板股就只是如此小波動？我覺得真的說不過去，同學們去看的一名達人對面板股的產業分析，就知道現今的面板技術已不是10前的面板技術，然而股價確遠低於10年前的股價，難道面板股的多頭走勢就在本月結束了嗎？,27
248,2021/05/22 05:00,加權指數,這種拉法真刺激,3
249,2021/05/22 04:47,加權指數,台灣明明現在就是 疫情、缺水、缺電。基本面就不好了。外資這幾天持續加空。為何不趁今天早上的反彈先出清持股呢？我自己是禮拜四空的大台留倉到現在。等著下禮拜大跌行情出來。萬五再來反手做多,3
250,2021/05/22 04:16,加權指數,看到夜盤台期跌-224 讓我聯想下禮拜一 5/24  一開盤有請君入甕的感覺,2
251,2021/05/22 03:05,加權指數,就是台散戶擔心週末疫情變數不敢入場多而已幾位空軍大空特空在自爽 敢不敢留單到下週勒？,4
252,2021/05/22 02:46,加權指數,武漢肺炎是中共人工研究SARS和愛滋病的病毒，SARS也曾變異出禽流感，H1N1，透過野生動物產生變異，鳥類/鼠類/蝙蝠......皆可帶原武漢肺炎病毒和武漢肺炎突變種病毒，現在醫學統稱新冠狀病毒和變種病毒。目前還沒研究是否昆蟲類也會帶原病毒並演變新的變異病毒。這次真的是中共把人工合成病毒洩漏出來，這人工病毒還會自己進化好幾十種。雖然目前疫苗看似可以有抗體，但面對未來未知的更強的病毒，還是必須提高警覺，避免再次爆發新的病毒大幅感染。由于擴散能力太強，雖然有暫時的疫苗，但國際間又輕視這種危機。未來人類必須面對更大的困境，除了富人把股票隨意炒作，使各種商品價格產生混亂之外，未來經濟負擔更是重大，人民無法回歸以往，經濟大蕭條會出現許多金融危機。尤其是未爆彈的呆帳，投資人應當自行判斷評估，並自負投資風險。,6
253,2021/05/22 02:44,加權指數,夜盤好可怕😱 禮拜一不知道會怎樣,4
254,2021/05/22 02:36,加權指數,起床尿尿 剛看了一下費半走勢。。。。看來星期一開盤-300起跳了~阿嘶 ~舒服,8
255,2021/05/22 02:14,加權指數,做股票別管什麼利空，買就對了！套牢幾天就會解套了！很好賺拉,5
256,2021/05/22 02:09,加權指數,北市消防局今針對執行防疫專案隊員與萬華地區消防分隊隊員進行武漢肺炎（新型冠狀病毒病，COVID-19）快篩，一天下來發現有數名消防隊員呈現為陽性，除了先行隔離，也將進一步PCR核酸檢測確認是否有感染。北市消防局對此表示，疫情確診人數及情況，將由疫情指揮中心公布為準。而因應疫情發展，消防局為預防有人員確診、隔離及自主管理，並且降低影響執行勤務風險，已有相關應變計畫，以確保業務不受疫情影響，持續順利推動，目前所有分隊勤務皆正常運作。https://news.ltn.com.tw/news/life/breakingnews/3541963,4
257,2021/05/22 02:08,加權指數,會不會造成疫情啊？澳洲昆士蘭（Queensland）南部及新南威爾斯州（New South Wales）中部近期受到鼠患威脅，許多人認為，老鼠可能會藉著運輸卡車移動至雪梨（Sydney），甚至有專家警告，老鼠數量的增加意味著蛇的數量也會跟著大增。綜合外媒報導，澳洲許多地區遭受老鼠侵擾，莊稼及倉庫布滿老鼠，有雪梨民眾發現老鼠的數量陸續上升，房屋也遭到毀損。https://news.ltn.com.tw/news/world/breakingnews/3541943,4
258,2021/05/22 02:05,加權指數,中國雲南大理白族自治州21日發生21起地震，晚間9點48分發生芮氏規模（M）6.4地震，中國官方初步指出，截至21日晚間10點55分，已知導致當地2人死亡、9人受傷，鄰近5個縣城受災，受災戶畫面也已曝光。https://news.ltn.com.tw/news/world/breakingnews/3541908,6
259,2021/05/22 01:40,"加權指數, 國泰費城半導體",自我筆記費半: 區間徘徊 等方向加權: MA5 & MA10 短撐,4
260,2021/05/21 23:48,加權指數,人多的地方不要去，現在人最多的地方就是.....想拗單+搶反彈甚至聽分析師安慰你一下說想像會創新高，就會發財的人。........你要去人多的地方嗎？還是出來空手觀望多殺多真正落地結束的某一天。觀望不能賺錢也不會賠錢，但是避開了所有不確定風險。而.....人多的地方（賭反彈之後直接創新高），每個人都想成為贏家，這麼簡單為什麼股市常常都是輸家居多？因為你把錢放在充滿風險的地方，這個地方人很多......是全部都套牢的人，籌碼非常的亂，誰都在裡面等著解套+爆賺。,12
261,2021/05/21 23:21,加權指數,心誠小站：趨勢確定反轉了唷！下週以做多科技指數為主軸，逢低加碼買進。,34
262,2021/05/21 23:21,加權指數,晚安😴同學們,6
263,2021/05/21 22:45,加權指數,夜盤在跌幾點的😣,5
264,2021/05/21 20:04,"中鋼, 中鴻, 大成鋼, 加權指數",👍👍👍,26
265,2021/05/21 17:02,"聯電, 台積電, 聯詠, 加權指數, 群聯",調降聯詠、聯電、群聯目標價依然買超🤣,59
266,2021/05/21 15:46,加權指數,新冠肺炎本土疫情嚴峻連續7天破百...陳時中強調，當初訂定4級警戒不是單以個案數作為研判依據，還要加上5成以上找不到傳播鏈等條件，但目前就疫調來看，找不到傳播鏈的個案不到1/4，隨時間演進，今天晚上可望進展到只剩1/3，過兩天會再陸續找出一些個案的關聯性，因此目前絕對沒有要升級第4級警戒，呼籲民眾不要以訛傳訛。https://tw.news.yahoo.com/%E3%80%8C%E7%96%AB%E6%83%85%E5%8D%87-4-%E7%B4%9A%E8%AD%A6%E6%88%92%E9%82%84%E6%9C%89%E8%B7%9D%E9%9B%A2%EF%BC%81%E3%80%8D%E9%99%B3%E6%99%82%E4%B8%AD%E5%91%BC%E7%B1%B2%E5%91%A8%E6%9C%AB%E5%88%A5%E5%87%BA%E9%96%80-%E5%81%B7%E7%87%9F%E6%A5%AD%E3%80%81%E4%B8%8D%E6%88%B4%E5%8F%A3%E7%BD%A9%E8%80%85%E9%87%8D%E7%BD%B0-065106725.html,75
267,2021/05/21 15:43,"鴻海, 台積電, 聯發科, 加權指數",粉絲們 今天是週五 許多股票都拉了尾盤不知道本週的大盤論點有沒有幫助到你們禮拜一 勇敢抄底禮拜二 禮拜三 禮拜四 禮拜五 開心賣我敢說就是我有把握 反正錯了停損就好XD 操作沒有絕對對錯 尊重市場才是最重要！如果有幫助到你 留言讓我知道！或許晚一點我會 提供大盤解析的影片檔～看看你們的熱情囉～,260
268,2021/05/21 15:40,加權指數,有關國鼎新冠用藥新資訊，先卡一個，有50讚再po，還是船友們知道，歡迎放留言!!,118
269,2021/05/21 09:05,加權指數,參考！！,98
270,2021/05/21 04:40,加權指數,那斯達克 費城半導體 底部打第二 腳 完成緩步向上. 國際股市 前面漲 有些媒體 亂報導 聽聽就好 沒有這回事 製造 緊張 要 股市大崩盤 4個月以後 也許可能 4個月內 絕對安全 台股 拉回修正完畢 今天會上漲 勤洗手保持距離以策安全 口罩戴好 沒有 戴口罩 會開單,31
271,2021/05/22 00:12,"高端疫苗, 台康生技",누가 대만에 백신 판매해준데?𐨛 𐨛 𐨛 𐨛 𐨛 𐨛 𐨛 𐨛 𐨛 𐨛 아마 중국 뿐일껄!??? ㅎㅎ대만은 대만 국내생산백신이 답이다𐨛 𐨛 𐨛 𐨛 𐨛 𐨛 𐨛 도대체 뭘 기대하는가?미국!?? 대만 안도와줘,13
272,2021/05/21 23:31,高端疫苗,可以抵制 中國國民共和黨黨員 跟 節目上這個還有田鼠哥 禁止打高端嗎？ㄏㄏㄏㄏ,48
273,2021/05/21 23:07,"高端疫苗, 台康生技","還是出來講；例如跟櫻大爭論「原液」那位大大本身有蕁痲疹，若接種疫苗就要特別小心。COVID-19 疫苗》必須團結，不謾罵、不塞責! 有嚴重過敏反應者，接種疫苗停看聽！日前，美國拜登政府宣布，將釋出超過兩千萬劑在美國獲得授權使用的新冠肺炎疫苗，我駐美代表處正積極爭取將台灣納入美方的疫苗釋出對象。此外，由我指揮中心主導、外交部和駐美代表處的共同努力下，已促成與摩德納 (Moderna) 簽約採購 5 百萬劑疫苗，預計 6 月開始供貨。相較於偶爾傳出嚴重不良副作用的阿斯利康 (AstraZeneca) 與嬌生 (Johnson & Johnson) 腺病毒載體疫苗，輝瑞 (Pfizer)/ BioNTech 與摩德納的 mRNA 疫苗，似乎效力與安全性都略勝一籌。不過，沒有疫苗是「適合所有人」的。美國國家過敏和傳染病研究所所長安東尼•弗奇 (Anthony Fauci) 博士與美國疾病預防控制中心 (CDC) 就提醒有「過敏」狀況的人，在接種新冠肺炎時應該更加注意：1. 有嚴重的過敏反應病史者，請慎重考慮是否接種疫苗根據輝瑞公司的提醒，曾發生嚴重過敏反應者，就不適合接種這種疫苗；若要接種，請務必選擇在一個可以妥善處理緊急過敏反應的醫療院所接種。2. 美國疾病預防控制中心 (CDC)：曾有對疫苗過敏者，不適合接種如果曾對某種疫苗、或其他的注射療法有立即的過敏反應 ─ 即使反應並不嚴重 ─ 也應諮詢醫生是否適合接種新冠肺炎疫苗。另外，若對聚乙二醇 (polyethylene glycol, PEG) 或聚山梨酯 (polysorbate) 過敏的人也應避免接種新冠肺炎 mRNA 疫苗。聚山梨酯雖然不是任何一種新冠肺炎 mRNA 疫苗的成分，但與疫苗中的 PEG 有關。3. 其他過敏症雖然上方述及「有嚴重的過敏反應史」者可能不適合接種 mRNA 疫苗，但若這些過敏反應與疫苗或注射藥物無關 (例如對食物、寵物、毒液、環境、乳膠、口服藥物) 過敏、或是有嚴重過敏反應「家族史」(自己沒發作過) 的人，還是可以接種疫苗的。不過，同樣地，請選擇在可以妥善處理嚴重過敏反應的醫院接種疫苗，以策安全。弗奇博士也強調，儘管這次人們以創紀錄速度開發出疫苗，但這種速度並不是以犧牲安全為代價，而是歸功於疫苗平臺技術與科學的非凡進步，因此，民眾可以放心，疫苗是安全的。大敵當前，我們必須團結，不謾罵、不塞責、不獵巫、不汙名化、不「唱衰」，每個人恪守防疫原則、展現高度自制力與國民素質，當週邊的人開始出現防疫疲勞時，也必須相互鼓勵打氣、彼此提醒，並在可取得疫苗時盡快接種。如此，就算不具有專業知識/技能，我們也能為結束疫情貢獻一己之力！延伸閲讀:《COVID-19疫苗》英國將調查輝瑞 /BioNTech新冠疫苗 接種過敏反應 公司股價雙雙下跌",174
274,2021/05/21 22:17,高端疫苗,各位同學看懂線形了嗎？懷胎十月終於要出市啦！,78
275,2021/05/21 21:40,高端疫苗,所以中國黨重壓科興股票準備炒股囉！,87
276,2021/05/21 21:05,高端疫苗,今天的線形已經預告下週的起手式,41
277,2021/05/21 20:17,"台耀, 高端疫苗, 台康生技",端康耀下週～要加油💪西瓜🍉甜不甜～葡萄🍇酸不酸～外資果然是酸葡萄🍇收割王😆天氣熱阿～下週主力打算請大家吃西瓜了🍉,136
278,2021/05/21 17:26,"東洋, 高端疫苗",東洋和高端。有什麼關連有大大知道嗎！,18
279,2021/05/21 17:08,"瑞基, 高端疫苗, 台康生技",同學們~午安（老人.資料看錯~重發！）今日卻診人數又到312例又有縣市淪陷了...不明感染源：72例您做好避險動作了嗎？！@@@@@@@@@@@@@外資持續購入：法人開始風向變了！避險屯貨~瑞基：183張台康生技：554張高端疫苗：283張@@@@@@@@@@@尾盤最後一筆買單~大吃特吃！瑞基：106張台康生技：372張高端疫苗：146張@@@@@@@@@@@處置期：主力盤~是大佬吃貨盤！漲幅不看單日~是看10日總漲幅喔！處置期間~無當沖~每筆買單~都是真金白銀的屯貨！強勢區間整理~（紅賺到~綠不虧）今日~更能確定大佬操盤的底限.防疫股~有多檔！您有看出強勢+符合目前趨勢的嗎？當大佬+法人~明裡暗裡都在屯貨時.就知道（趨勢）拱著誰？彼此分享~,410
280,2021/05/21 13:08,高端疫苗,今天漲跌跟我無關老鎮民100多塊就開始佈局了只剩下賺多少而已根本不怕,58
281,2021/05/21 12:48,高端疫苗,一檔高端決定台北市長誰屬？甚至是下一任總統是誰？最近的高端政治口水很多其實大家都知道要防疫優先也知道新冠的終極解藥是疫苗那為什麼要集中火力打擊一家可能解救台灣的疫苗公司？我不想承認但是無奈高端連LOGO都是綠色的想像一個畫面總統陪著準台北市長候選人施打國產疫苗的畫面所有SNG車所有記者、攝影機、麥克風都會集中在這裡這叫做割稻尾我連slogan都想好了“xxx就是台灣的解藥”這樣子別人還要選嗎？所以不能怪在野黨也要超前部署一下先往死裡打壓高端高端=炒股炒股=執政黨那麼做為一個投資人怎麼辦？是趕快殺出持股嗎？這不是正確的投資態度政治的問題就要用政治角度來解讀對執政黨而言高端的股價是不能跌的高端是不能失敗的樣版如果在野黨3句話就打垮高端那執政黨未免太掉漆了！再以執政黨死不認錯硬拗到底的政治手段高端是不會跌的再則對在野黨而言高端的股價也是不能跌的因為只有高懸天際的股價才能落實執政黨炒股的指控這麼好這麼有力的把柄不講是笨蛋當然最好還是高端解盲失敗這是更好的狀況對我們而言這是政治的無聊加無奈但是只要高端解盲不會失敗那高端是只能漲不能跌的所以你還要在看了新聞評論后賣出高端嗎？,927
282,2021/05/21 11:00,高端疫苗,政府又不小心說漏嘴～～也就是箭在弦上了！！趁最近盤整期。能補的時間不多囉...,86
283,2021/05/21 02:16,"高端疫苗, 台康生技",檢測試劑解封了https://money.udn.com/money/story/12972/5473652?from=ednappsharing高端疫苗到位https://money.udn.com/money/story/5607/5474232?from=ednappsharing,361
284,2021/05/19 13:29,高端疫苗,我是上週進來的鎮民從兩天前的兩天獲利16萬多到現在完全縮水不見....我選擇不離開其實今天在早上我跟同樣投資端康的朋友聊天我們都有個共識就是「明知道這兩天可能很不穩甚至都走跌，但內心卻是異常的踏實」可能因為知道即將解盲，而且解盲成功率高達至少9成以上....疫苗股仍是台灣未來必須。我認為上週的「因恐懼而入場」的時期已過因為時間久了人民是會麻痺的現在可能這幾天都會進入盤整期。人民最需要的就是「疫苗」這是接下來的需求面，這無庸置疑 沒有機率問題就是100%絕對的。等到解盲後/量產我們都等著看看誰最後是笑的我跟朋友本來有討論高端需要預設停損點撤嗎？但後來我們的共識都是「不撤！」是為了挺台灣有自己的疫苗而決定不撤的...而且這跟去年不同的是去年很多都未明的情況今年則是已經箭在弦上。幾乎篤定了！還為了短暫的震盪在心慌嗎？怕就不要上來！最好這些投機者不要下週漲的時候跑來蹭！前方的路很長！但一定是美的！等著瞧。,233
285,2021/05/22 02:06,彩晶,彩晶在30跟28 就全部出清今日19小接回來多日不見彩晶的籌碼相當混亂幾個大戶之前不斷抄底股價好不容易有起色剛起漲卻賠錢賣看不懂操作邏輯是想拿錢去改買海運?均線來說只剩22元的月均線週二能站穩就完美前方缺口產生的壓力當時成交量不多應該有機會突破上攻,10
286,2021/05/21 23:11,彩晶,這ㄧ波大家怎麼都對面板這麼信心 怕買高被套 不就是在整理而已嗎？ 不就跟上一波大漲前一樣在整理,11
287,2021/05/21 18:25,"中鋼, 中鴻, 大成鋼, 聯電, 彩晶",大盤今天直接開10日線上方突破10日線收1630216200如果站穩基本上就是轉強了接下來的壓力就是來自16400~16500的大量套牢區要挑戰這些套牢區的話電子股的表態是絕對必要的因為電子股佔台股的成交比重太高了電子股沒帶頭衝台股就是在這邊洗而已在來就算挑戰大量套牢區後16500也會回測所以我會在16500布局空單回測之後在16200再轉多今天最強的一樣是航運玻璃、鋼鐵、造紙、紡織也都不錯我猜下週很多人已經開始虎視眈眈要空航運了XD我最近的操作一樣做很短當沖、隔日沖真正的波段可能會留鋼鐵吧..但還是看盤面為主弱勢族群:面板、生技疫情關係也不能出去玩週末我會在家打一篇中鋼的產業分析Po在我的同學會社團-元氣彈想了解碳中和及中鋼產業面的歡迎加入我的社團掌握第一手消息就這樣～大家休假愉快別到處亂跑在家裡看咩吧～～～,157
288,2021/05/21 23:22,聯電,水來了 股票買起來,4
289,2021/05/21 22:47,聯電,"哇! 聯電今天借券新增31,208張， 達534,120張 新天量自2021/02/17 借券463,164 張， 以來新高融資 6,459張，融券-521張借券高 這表示 想放空聯電的意圖很高?1. 想放空就盡力放空，可能大賺，可能大賠2. 不想放空就趕快還券，免得付利息**借券多，表示股票出借的很多，就好像借兵刃給敵人   讓敵人來殺低股票，賺微薄的利息卻賠了股價早漲晚漲，早晚會漲我看多聯電，一樣抱緊等5月營收出來會繼續衝高**投資有風險，盈虧請自負!!",4
290,2021/05/21 16:09,"聯電, 台積電, 旺宏, 華邦電, 南亞科","5/21 三大法人買賣超：2408 南亞科 賣超 -1,061張2344 華邦電 買超 +4,761張2337 旺宏 買超 +859張2330 台積電 買超 +3,883張2303 聯電 賣超 -10,609張",81
291,2021/05/21 08:26,"利奇, 聯電, 華邦電, 威剛, 榮科",剛同事特地電話跟我聊到虛擬幣概念股  他買進的是板卡概念股  昨天雖然跌停但他還是老神在在問我主力放哪？果然贏家都是低檔底部大量布局只要產業前景沒問題  就持續擁有  過程也許很孤單  但最後果實是甜美的你們想知道我買什麼  說說也無妨  重押威剛跟南亞科(南亞科成本價約七十出 威剛都在八十以下)  華邦電只有大跌一千多點那天跌停買了五支  利奇這兩天加碼中大坪數概會買到約兩成的資金  完全不考慮防疫股票  榮科也是大跌那天跌倒停價五張  目前手中沒桂盟了  手中沒鋼鐵跟航運  所以漲跌都不關我的事  也不用酸我會後悔  至於聯電的看法不變昨天有專文說了  剛好昨天ADR的跌幅也不小  今天跌破四十五大概就真的走空了  想進的人去進吧還有磁跌陣列股喬鼎13塊是成本十幾張(不打算停損)  大概就這樣,23
292,2021/05/21 16:25,萬海,大家都還在車上嗎？航海英雄阿海帥爆了！🥰🥰🥰,45
293,2021/05/22 04:01,"台積電, 揚明光, 森鉅",投資價值浮現了！3504揚明光、8942森鉅，外資哥您也回家了！,2
294,2021/05/22 01:21,台積電,陽明長榮準備跟著萬海創新高！！！！,3
295,2021/05/22 00:52,"台積電, 聯發科, 聯詠, 合晶, 群聯","今年以來晶片缺貨引發台灣半導體股全面大漲，尤其以IC設計股迎來暴力上漲，但隨著幾波美股科技股重挫，加上資金輪動至傳產股，台灣半導體股近來表現疲弱，此外，美系外資最新調整，將16檔半導體股目標價下修，主要因素是市場拉貨已經讓庫存偏高，可能開始反應在業績表現上。不過，有不少網友卻對此議論紛紛。摩根士丹利對半導體產業提出最新研究報告，警告半導體周期高峰可能最早會落在今年第四季一口氣調降16檔半導體個股目標價或評等，包括台積電由680元降至655元；聯電由70元降至58元；聯發科由1,380元降至1,280元；立積由630元降至588元；瑞昱由666元降至606元；宏捷科由194元降至168元；合晶由62元降至57元；日月光投控由138元降至123元；精測由880元降至720元；創意由300元降至290元；世界先進由108元降至93元；大聯大由45元降至42.5元。另外，還有聯詠的股票評級從加碼降至減碼，目標價從777元降至414元；矽力-KY從加碼降至中立，目標價從3,280元下修至2,580元；頎邦降至中立評等，從91元下修至77元；群聯從加碼降至中立評等，從578元降至488元。研究報告指出，該團隊並未對半導體產業的前景完全轉空，而是考量到大陸手機銷售不如預期，加上許多通路庫存增加，特別是PC通路，這讓相關需求的標的可能面臨需求減緩，面板驅動 IC（DDI）平均銷售價格（ASP）預料在第三季之後下滑，降回2021年第二季價格，導致聯詠等標的面臨壓力；此外，大陸晶圓代工龍頭中芯國際5吋晶圓擴產速度加快，下半年晶片短缺的壓力可能減緩，面對極度擴張的半導體產業超級循環進行調整。",8
296,2021/05/21 23:07,"台積電, 廣達, 盟立, 大江, 漢翔",這幾天的下殺是疫情(是偉大政府不篩本該來.也好讓國人醒了是好事)股票本就找好公司老闆定期定額長期投資如果只看新聞不自己做功課融資劵追高殺低真能賺錢........................................................................高檔短套的別氣餒如果你還認真認為小盟以後會很好(現在就很有空在家做功課)請有分固定收入.不融資劵定期定額持有不到20億股本有6個廠現在的股價殖利率接近5%義美.廣達.pchome.大江.漢翔...能接台積電.蘋果...往後疫情常態的世界智動化.冷鍊.病毒篩檢.節能.半導體設備.車用大面板設備.自駕車非球面鏡頭...當然如果小弟說這些你可能覺得是廢言.因為不漲老跌可以賣了..去買會漲的...................................................................921..911..歐洲金融風暴..小弟我當然是受傷過再受傷(我從來沒融資劵)小盟持股超過6年了吧開始1張2張慢慢定期定額也參加過4次股東會.每年機器展都會去看看.也聽過老闆演講本要的只是每年固定還不錯的殖利率但慢慢認識它.老闆就虔誠基督徒.要的是如何成為世界級也大把燒鈔票.轉型蓋廠不增資.還能每年有不錯的殖利率.........................................................................................疫情艱鉅.在家少移動也做功課好時機台灣很多好公司值得長期投資照顧好身體.做功課投資獲利等解封,16
297,2021/05/21 21:40,"國巨, 台積電",八大行庫買台積電幾百億都是正確的，合庫買七億國巨就是按錯犯錯？！,18
298,2021/05/21 15:55,"鴻海, 國巨, 台積電, 旺宏, 同欣電",＃2327國巨 ＃2337旺宏 ＃6271同欣電 ＃2317鴻海以上個股只是文章中提到的舉例個股，文章內容並非推薦買進或賣出的依據！今開：16136 今高：16431 今低：16136 今收：16302 量能：4297.0億大盤：今天台股開高94點，開高走高後震盪壓回再緩步震盪走高，尾盤搓合高收在16302收漲259點，收留上引線的紅K棒，大盤拉高震盪盤整盤！昨晚美股三大指數皆收漲，台股今天開高走高後震盪壓回再緩步震盪走高，盤中高點有過昨高未碰季均線後壓回，盤中低點沒破昨低也是今日的開盤點，尾盤搓合高收在十日均線之上季均線之下，五日均線仍為上揚，量能接近四千三百億是上漲量縮的走勢，大盤目前短線有利多方反彈，長多格局面臨挑戰！操作提醒：以下純屬個人今日大盤的盤勢觀點：1.盤中高點有過昨高低點沒破昨低，開高走高壓回震盪走高，是上漲量縮的走勢！2.走勢結構中，權值股走強拉高指數，傳產股強勢族群續強，電子類股止跌反彈！3.技術面上，上漲量縮留上引線，收在十日線之上季線之下，五日均線仍為上揚！4.昨外資賣超現貨回補期貨空單偏短空看待，散戶指標資減%<券增%偏短空看待！大盤今天收週線，收在2/15當週的低點16197之上(第三次挑戰後站上)；盤中高點有第一次挑戰3/29當週的低點16411後拉回，本週的週線級是上漲量縮的反彈格局。今天日線級多空對峙後，多方站回十日均線(仍下彎)看似多方佔了上風，但日線級是上漲量縮的走勢，加上本週的週線級是上漲量縮的走勢。因此，綜合研判今天尾盤的拉高是為了預留下週回測的空間，下週一開盤量縮不要追高喔！下週量增有機會再挑戰3/29當週的低點16411，下週量縮有機會再回測2/15當週的低點16197。大盤短線區間震盪格局，短壓先看16411短撐先看16197。個股方面：傳產強勢族群的個股，今天鋼鐵反彈上漲量縮，航運續強上漲量縮；連四紅追價力道減弱，短線需做整理，長多格局未變。個股操作建議，空手者短線不宜進場搶短，持股成本較低者建議善設停利點，點位到就執行停利，不到續抱即可。波段操作者靜待個股整理後，量縮不破前低時再擇機進場分批佈局。電子類股方面，今天在電子三阿哥的走高下，帶領整體電子個股反彈。缺電缺水仍是電子類股目前較大的隱憂，使得資金始終無法有效進駐動能無法放大，今天的上漲只能以量縮的反彈格局視之。個股操作上，仍建議空手者現階段不宜搶短容易被修理，手中持股者不建議額外再投入資金，趁個股量縮時汰弱擇強用換股的方式來操作，並且調整手中持股和現金的比例為宜。波段操作者請務必要控制資金部位，做好分批進貨的計劃交易，一樣要設好停損點！大盤位處高檔震盪，類股族群以及資金輪動都很快速，個股操作上，宜選擇正相關走勢的個股，避開爆出大量和背離走勢的個股。手中有持股成本較高者要善設停利/停損點。空手者搶短時切勿追高殺低，個股急漲急跌時反向操作，在進場前就要規劃好進場點和停利/停損點(三點要同時設定好)，要確實執行！以上，提出個人短線上的看法，祝各位操作順心！,136
299,2021/05/21 12:39,"台積電, 同致",台積電挺全球汽車業，MCU 產量增六成解決晶片荒,14
300,2021/05/22 00:14,華邦電,外資大買又給我加空單我也說過買跌不追漲千萬不要重壓😊😊😊😊😊😊,12
301,2021/05/22 00:05,"台聚, 大亞, 宏泰, 潤泰新, 隆大",嗯.....一個星期後來看看,8
302,2021/05/21 21:30,大亞,弱弱的問一下 最近常缺電 對大亞是利多嗎= =,13
303,2021/05/21 19:44,大亞,期待從近期26飆回30+～ 應該有機會吧 新手🙏,37
304,2021/05/21 19:29,"大亞, 中鋼, 中鴻, 燁輝",鋼鐵族群中的大亞；2021Q1的eps是0.74跟鋼鐵業的其他重要公司的業務性質不同；大亞是做電線電纜的，會用到的金屬除了鋼纜外，也包含銅等金屬不論業務面和淨值、配股配息等不同方面，單單eps高於中鋼和燁輝，大國鋼的0.58、也高於春雨的0.47、春源0.4、唯一低於中鴻的1.18，但價格低於中鴻。相對來說如果投資，跌深的機率看來目前應該不高。花點時間來看一下相關訊息好了。,41
305,2021/05/21 09:04,"台聚, 大亞, 宏泰, 明泰, 潤泰新",🚩🚩🚩請拿出你的紅旗🚩🚩🚩幫自己加油。幫《發財1哥概念股》9支股票加油！累積正能量一起賺大錢、發大財！大家努力搖動紅旗🚩🚩🚩，把所有的股票都搖到漲起來，搖到紅通通。《發財1哥概念股》9支股票如下：宏泰、漢翔、台聚、明泰、華廣、大亞、隆大、永豐金、潤泰新。,"1,665"
306,2021/05/22 04:38,"鴻海, 鴻準",鴻海的太仰下啊，黑伊呀黑呀黑.,2
307,2021/05/21 22:34,鴻海,很多人說美林只會隔日沖結果今年1月到 今天5/21 共買了9.2萬張是今年買超鴻海最多的外資當財報好 你要壓價就讓別人撿便宜月線110 季線117 下週可能會直接拉過去,21
308,2021/05/21 22:05,鴻海,【公告】鴻海受邀參加花旗證券舉辦之【Citi Regional Tech Conference 2021】，說明鴻海營運概況中央社2021年5月21日 18:10日 期：2021年05月21日公司名稱：鴻海 (2317)主 旨：鴻海受邀參加花旗證券舉辦之【Citi Regional Tech Conference 2021】，說明鴻海營運概況發言人：邢治平說 明：符合條款第四條第XX款：12事實發生日：110/05/241.召開法人說明會之日期：110/05/242.召開法人說明會之時間：14 時 00 分3.召開法人說明會之地點：電話會議4.法人說明會擇要訊息：本公司受邀參加花旗證券舉辦之【Citi Regional Tech Conference 2021】，說明本公司營運概況。5.其他應敘明事項：無完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。,24
309,2021/05/21 21:04,鴻海,2021/05/21鴻海主力進出,29
310,2021/05/16 07:04,"鴻海, 瑞祺電通",資安股加上鴻海集團股，抱住了長期投資,19
311,2021/05/22 03:53,中鋼,請問一下，我想把中鋼賣掉換0056，不知這個想法如何？我是外行人，只是想說0056殖利率比較好，謝謝各位！,2
312,2021/05/22 00:25,中鋼,168😎 疑似桃園中壢某大戶（王先生）,22
313,2021/05/21 21:34,"中纖, 中鋼",中鋼都能創造奇蹟，為何中纖不能？下週反攻,21
314,2021/05/21 20:39,"中鋼, 大成鋼",剛剛看了今天籌碼，真的是自己人嘎自己人我笑了。在歐美鋼鋁稅尚未明朗的狀況下，請勿衝動。三大法人跟主力不會進場的。請密切注意相關新聞。,219
